seated	VVN	seat
claimed	VVN	claim
by	IN	by
South	NP	South
Africa	NP	Africa
lies	VVZ	lie
in	IN	in
the	DT	the
events	NNS	event
of	IN	of
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
when	WRB	when
Hamas	JJ	Hamas
militants	NNS	militant
and	CC	and
other	JJ	other
armed	JJ	armed
groups	NNS	group
and	CC	and
individuals	NNS	individual
stormed	VVD	storm
into	IN	into
the	DT	the
internationally	RB	internationally
recognized	VVN	recognize
Sovereign	NP	Sovereign
territory	NN	territory
of	IN	of
Israel	NP	Israel
and	CC	and
committed	JJ	committed
s	NNS	s
of	IN	of
barely	RB	barely
credible	JJ	credible
atrocity	NN	atrocity
it	PP	it
was	VBD	be
these	DT	these
events	NNS	event
that	WDT	that
truly	RB	truly
constitute	VVP	constitute
the	DT	the
real	JJ	real
context	NN	context
for	IN	for
South	NP	South
Africa	NP	Africa
'	POS	'
s	NN	S
allegations	NNS	allegation
indeed	RB	indeed
such	JJ	such
acts	NNS	act
may	MD	may
be	VB	be
seen	VVN	see
as	IN	as
the	DT	the
real	JJ	real
genocide	NN	genocide
in	IN	in
this	DT	this
situation	NN	situation
as	IN	as
the	DT	the
president	NN	president
of	IN	of
the	DT	the
European	JJ	European
commission	NN	commission
put	VVD	put
it	PP	it
on	IN	on
the	DT	the
19th	JJ	19th
of	IN	of
October	NP	October
there	EX	there
was	VBD	be
no	DT	no
limit	NN	limit
to	TO	to
the	DT	the
blood	NN	blood
Hamas	NN	Hamas
terrorists	NNS	terrorist
wanted	VVD	want
to	TO	to
spill	VV	spill
they	PP	they
went	VVD	go
home	NN	home
by	IN	by
home	NN	home
they	PP	they
burned	VVD	burn
people	NNS	people
alive	RB	alive
they	PP	they
mutilated	VVD	mutilate
children	NNS	child
and	CC	and
even	RB	even
babies	NNS	baby
why	WRB	why
because	IN	because
they	PP	they
were	VBD	be
Jews	NPS	Jews
because	IN	because
they	PP	they
were	VBD	be
living	VVG	live
in	IN	in
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
and	CC	and
hamas	NNS	hamas
'	POS	'
s	JJ	s
explicit	JJ	explicit
goal	NN	goal
is	VBZ	be
to	TO	to
eradicate	VV	eradicate
Jewish	JJ	Jewish
life	NN	life
from	IN	from
the	DT	the
Holy	NP	Holy
Land	NP	Land
these	DT	these
terrorists	NNS	terrorist
supported	VVN	support
by	IN	by
their	PP$	their
friends	NNS	friend
into	IN	into
haran	NN	haran
will	MD	will
never	RB	never
stop	VV	stop
and	CC	and
so	RB	so
Israel	NP	Israel
has	VHZ	have
the	DT	the
right	NN	right
to	TO	to
defend	VV	defend
itself	PP	itself
in	IN	in
line	NN	line
with	IN	with
humanitarian	JJ	humanitarian
law	NN	law
of	IN	of
course	NN	course
these	DT	these
atrocities	NNS	atrocity
do	VVP	do
not	RB	not
justify	VV	justify
violations	NNS	violation
of	IN	of
the	DT	the
law	NN	law
in	IN	in
reply	NN	reply
still	RB	still
less	JJR	less
genocide	NN	genocide
but	CC	but
they	PP	they
do	VVP	do
justify	VV	justify
mandate	VV	mandate
even	RB	even
the	DT	the
exercise	NN	exercise
of	IN	of
the	DT	the
legitimate	JJ	legitimate
and	CC	and
inherent	JJ	inherent
right	NN	right
of	IN	of
a	DT	a
state	NN	state
to	TO	to
defend	VV	defend
itself	PP	itself
as	RB	as
entrained	VVD	entrain
in	IN	in
the	DT	the
UN	NP	UN
Charter	NP	Charter
and	CC	and
under	IN	under
customary	JJ	customary
international	JJ	international
law	NN	law
to	TO	to
put	VV	put
an	DT	an
end	NN	end
to	TO	to
the	DT	the
continuing	VVG	continue
attacks	NNS	attack
against	IN	against
it	PP	it
and	CC	and
to	TO	to
prevent	VV	prevent
them	PP	them
from	IN	from
succeeding	VVG	succeed
a	DT	a
threat	NN	threat
that	WDT	that
has	VHZ	have
been	VBN	be
made	VVN	make
explicitly	RB	explicitly
by	IN	by
Hamas	NNS	Hamas
and	CC	and
repeated	VVN	repeat
and	CC	and
it	PP	it
is	VBZ	be
thus	RB	thus
real	JJ	real
and	CC	and
imminent	JJ	imminent
this	DT	this
context	NN	context
is	VBZ	be
critical	JJ	critical
for	IN	for
it	PP	it
shows	VVZ	show
that	IN/that	that
the	DT	the
true	JJ	true
nature	NN	nature
of	IN	of
the	DT	the
situation	NN	situation
as	IN	as
it	PP	it
as	IN	as
it	PP	it
has	VHZ	have
unfolded	VVN	unfold
particularly	RB	particularly
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
is	VBZ	be
that	IN/that	that
of	IN	of
an	DT	an
armed	JJ	armed
conflict	NN	conflict
a	DT	a
heavily	RB	heavily
armed	VVN	arm
militia	NN	militia
and	CC	and
its	PP$	its
allies	NNS	ally
precipitated	VVD	precipitate
egregious	JJ	egregious
hostilities	NNS	hostility
and	CC	and
the	DT	the
consequences	NNS	consequence
lie	VVP	lie
everywhere	RB	everywhere
point	NN	point
is	VBZ	be
this	DT	this
armed	JJ	armed
conflict	NN	conflict
even	RB	even
when	WRB	when
fully	RB	fully
Justified	VVN	justify
and	CC	and
conducted	VVN	conduct
lawfully	RB	lawfully
is	VBZ	be
brutal	JJ	brutal
and	CC	and
costs	NNS	cost
lives	NNS	life
particularly	RB	particularly
when	WRB	when
the	DT	the
militia	NN	militia
in	IN	in
question	NN	question
specifically	RB	specifically
targets	VVZ	target
civilians	NNS	civilian
and	CC	and
civilian	JJ	civilian
facilities	NNS	facility
and	CC	and
when	WRB	when
it	PP	it
is	VBZ	be
patently	RB	patently
unconcerned	JJ	unconcerned
about	IN	about
causing	VVG	cause
civilian	JJ	civilian
casualties	NNS	casualty
on	IN	on
its	PP$	its
own	JJ	own
side	NN	side
the	DT	the
conflict	NN	conflict
has	VHZ	have
also	RB	also
regulated	VVN	regulate
by	IN	by
law	NN	law
the	DT	the
rules	NNS	rule
and	CC	and
principles	NNS	principle
of	IN	of
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
under	IN	under
the	DT	the
he	PP	he
regulations	NNS	regulation
the	DT	the
Geneva	NP	Geneva
conventions	NNS	convention
of	IN	of
1949	CD	@card@
and	CC	and
customary	JJ	customary
international	JJ	international
law	NN	law
these	DT	these
are	VBP	be
welldeveloped	JJ	welldeveloped
and	CC	and
applicable	JJ	applicable
and	CC	and
are	VBP	be
fully	RB	fully
respected	VVN	respect
by	IN	by
Israel	NP	Israel
such	JJ	such
rules	NNS	rule
cover	VV	cover
permitted	VVN	permit
activities	NNS	activity
under	IN	under
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
where	WRB	where
civilian	JJ	civilian
damage	NN	damage
and	CC	and
loss	NN	loss
always	RB	always
to	TO	to
be	VB	be
regretted	VVN	regret
are	VBP	be
caused	VVN	cause
in	IN	in
the	DT	the
legitimate	JJ	legitimate
pursuit	NN	pursuit
of	IN	of
military	JJ	military
objectives	NNS	objective
through	IN	through
to	TO	to
the	DT	the
violation	NN	violation
of	IN	of
the	DT	the
law	NN	law
being	VBG	be
grave	NN	grave
breaches	NNS	breach
of	IN	of
the	DT	the
genev	NN	genev
conventions	NNS	convention
and	CC	and
up	RB	up
to	TO	to
war	NN	war
crimes	NNS	crime
and	CC	and
crimes	NNS	crime
against	IN	against
humanity	NN	humanity
however	RB	however
the	DT	the
only	JJ	only
category	NN	category
before	IN	before
this	DT	this
court	NN	court
is	VBZ	be
genocide	NN	genocide
not	RB	not
every	DT	every
conflict	NN	conflict
is	VBZ	be
genocidal	JJ	genocidal
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
in	IN	in
international	JJ	international
law	NN	law
and	CC	and
under	IN	under
the	DT	the
genocide	NN	genocide
convention	NN	convention
in	IN	in
international	JJ	international
law	NN	law
is	VBZ	be
a	DT	a
uniquely	RB	uniquely
malicious	JJ	malicious
manifestation	NN	manifestation
it	PP	it
stands	VVZ	stand
alone	RB	alone
amongst	IN	amongst
the	DT	the
violations	NNS	violation
of	IN	of
international	JJ	international
law	NN	law
as	IN	as
the	DT	the
epitome	NN	epitome
and	CC	and
Zenith	NP	Zenith
of	IN	of
evil	NN	evil
it	PP	it
has	VHZ	have
been	VBN	be
described	VVN	describe
correctly	RB	correctly
as	IN	as
the	DT	the
crime	NN	crime
of	IN	of
crimes	NNS	crime
the	DT	the
ultimate	NN	ultimate
in	IN	in
wickedness	NN	wickedness
indeed	RB	indeed
the	DT	the
court	NN	court
itself	PP	itself
emphasized	VVD	emphasize
in	IN	in
its	PP$	its
order	NN	order
of	IN	of
the	DT	the
2nd	JJ	2nd
of	IN	of
June	NP	June
1999	CD	@card@
that	IN/that	that
the	DT	the
threat	NN	threat
or	CC	or
use	NN	use
of	IN	of
force	NN	force
cannot	MD	can
in	IN	in
itself	PP	itself
constitute	VVP	constitute
an	DT	an
act	NN	act
of	IN	of
genocide	NN	genocide
within	IN	within
the	DT	the
meaning	NN	meaning
of	IN	of
article	NN	article
two	CD	two
of	IN	of
the	DT	the
Geneva	NP	Geneva
Convention	NP	Convention
and	CC	and
particularly	RB	particularly
instant	JJ	instant
bombing	NN	bombing
as	IN	as
lacking	VVG	lack
the	DT	the
element	NN	element
of	IN	of
intent	NN	intent
in	IN	in
the	DT	the
circumstance	NN	circumstance
ansers	NNS	ansers
to	TO	to
put	VV	put
it	PP	it
another	DT	another
way	NN	way
if	IN	if
claims	NNS	claim
of	IN	of
genocide	NN	genocide
were	VBD	be
to	TO	to
become	VV	become
the	DT	the
common	JJ	common
currency	NN	currency
of	IN	of
armed	JJ	armed
conflict	NN	conflict
whenever	WRB	whenever
and	CC	and
wherever	WRB	wherever
that	DT	that
occurred	VVD	occur
the	DT	the
essence	NN	essence
of	IN	of
this	DT	this
crime	NN	crime
would	MD	would
be	VB	be
diluted	VVN	dilute
and	CC	and
lost	VVN	lose
I	PP	I
turn	VVP	turn
now	RB	now
to	TO	to
the	DT	the
question	NN	question
of	IN	of
the	DT	the
primer	JJR	prime
facial	JJ	facial
jurisdiction	NN	jurisdiction
of	IN	of
the	DT	the
court	NN	court
in	IN	in
the	DT	the
matter	NN	matter
before	IN	before
us	PP	us
article	VVP	article
9	CD	@card@
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
to	TO	to
which	WDT	which
both	DT	both
part	NN	part
both	CC	both
states	NNS	state
are	VBP	be
parties	NNS	party
without	IN	without
reservation	NN	reservation
makes	VVZ	make
the	DT	the
Court	NP	Court
'	POS	'
s	JJ	s
jurisdictional	JJ	jurisdictional
Jurisdiction	NN	jurisdiction
conditional	JJ	conditional
on	IN	on
the	DT	the
existence	NN	existence
of	IN	of
a	DT	a
dispute	NN	dispute
relating	VVG	relate
to	TO	to
the	DT	the
interpretation	NN	interpretation
application	NN	application
or	CC	or
fulfillment	NN	fulfillment
of	IN	of
the	DT	the
convention	NN	convention
and	CC	and
the	DT	the
relevant	JJ	relevant
date	NN	date
for	IN	for
determining	VVG	determine
the	DT	the
existence	NN	existence
of	IN	of
such	PDT	such
a	DT	a
dispute	NN	dispute
is	VBZ	be
the	DT	the
date	NN	date
on	IN	on
which	WDT	which
the	DT	the
application	NN	application
is	VBZ	be
submitted	VVN	submit
to	TO	to
the	DT	the
court	NN	court
whether	IN	whether
or	CC	or
not	RB	not
a	DT	a
dispute	NN	dispute
in	IN	in
these	DT	these
terms	NNS	term
exists	VVZ	exist
at	IN	at
the	DT	the
time	NN	time
of	IN	of
the	DT	the
filing	NN	filing
of	IN	of
the	DT	the
application	NN	application
is	VBZ	be
a	DT	a
matter	NN	matter
for	IN	for
objective	JJ	objective
determination	NN	determination
by	IN	by
the	DT	the
court	NN	court
it	PP	it
is	VBZ	be
a	DT	a
matter	NN	matter
of	IN	of
substance	NN	substance
and	CC	and
not	RB	not
a	DT	a
question	NN	question
of	IN	of
form	NN	form
or	CC	or
procedure	NN	procedure
the	DT	the
court	NN	court
will	MD	will
take	VV	take
into	IN	into
account	NN	account
in	IN	in
particular	JJ	particular
any	DT	any
statements	NNS	statement
or	CC	or
documents	NNS	document
exchanged	VVN	exchange
between	IN	between
the	DT	the
parties	NNS	party
as	RB	as
well	RB	well
as	IN	as
any	DT	any
exchanges	NNS	exchange
made	VVN	make
in	IN	in
multilateral	JJ	multilateral
settings	NNS	setting
the	DT	the
court	NN	court
has	VHZ	have
said	VVN	say
the	DT	the
key	JJ	key
Point	NP	Point
here	RB	here
is	VBZ	be
the	DT	the
use	NN	use
of	IN	of
the	DT	the
term	NN	term
exchange	NN	exchange
between	IN	between
the	DT	the
parties	NNS	party
unilateral	JJ	unilateral
assertion	NN	assertion
does	VVZ	do
not	RB	not
suffice	VV	suffice
there	EX	there
needs	VVZ	need
to	TO	to
be	VB	be
some	DT	some
element	NN	element
of	IN	of
Engagement	NN	engagement
between	IN	between
the	DT	the
parties	NNS	party
the	DT	the
element	NN	element
of	IN	of
interchange	VV	interchange
and	CC	and
bilateral	JJ	bilateral
interaction	NN	interaction
is	VBZ	be
required	VVN	require
a	DT	a
dispute	NN	dispute
is	VBZ	be
a	DT	a
reciprocal	JJ	reciprocal
phenomenon	NN	phenomenon
this	DT	this
point	NN	point
has	VHZ	have
been	VBN	be
consider	VV	consider
consistently	RB	consistently
noted	VVN	note
by	IN	by
the	DT	the
court	NN	court
for	IN	for
example	NN	example
the	DT	the
court	NN	court
reaffirmed	VVD	reaffirm
in	IN	in
the	DT	the
Mayanmar	NP	Mayanmar
case	NN	case
the	DT	the
view	NN	view
that	IN/that	that
it	PP	it
had	VHD	have
expressed	VVN	express
earlier	RBR	earlier
that	RB	that
in	IN	in
order	NN	order
for	IN	for
a	DT	a
dispute	NN	dispute
in	IN	in
the	DT	the
sense	NN	sense
of	IN	of
article	NN	article
9	CD	@card@
to	TO	to
exist	VV	exist
it	PP	it
must	MD	must
be	VB	be
shown	VVN	show
that	IN/that	that
the	DT	the
claim	NN	claim
of	IN	of
one	CD	one
party	NN	party
is	VBZ	be
positively	RB	positively
opposed	VVN	oppose
by	IN	by
the	DT	the
other	JJ	other
the	DT	the
court	NN	court
further	RBR	further
referred	VVD	refer
in	IN	in
the	DT	the
martial	JJ	martial
Islands	NP	Islands
cases	NNS	case
to	TO	to
the	DT	the
need	NN	need
that	IN/that	that
the	DT	the
respond	NN	respond
should	MD	should
not	RB	not
be	VB	be
deprived	VVN	deprive
of	IN	of
the	DT	the
opportunity	NN	opportunity
to	TO	to
react	VV	react
before	IN	before
the	DT	the
institution	NN	institution
of	IN	of
proceedings	NNS	proceeding
to	TO	to
the	DT	the
claim	NN	claim
made	VVD	make
made	VVN	make
against	IN	against
its	PP$	its
own	JJ	own
conduct	NN	conduct
where	WRB	where
a	DT	a
state	NN	state
makes	VVZ	make
an	DT	an
assertion	NN	assertion
concerning	VVG	concern
the	DT	the
conduct	NN	conduct
of	IN	of
another	DT	another
state	NN	state
it	PP	it
must	MD	must
thus	RB	thus
give	VV	give
the	DT	the
latter	NN	latter
a	DT	a
reasonable	JJ	reasonable
opportunity	NN	opportunity
to	TO	to
respond	VV	respond
before	IN	before
resorting	VVG	resort
to	TO	to
litigation	NN	litigation
particular	RB	particular
particularly	RB	particularly
in	IN	in
a	DT	a
matter	NN	matter
of	IN	of
such	JJ	such
severity	NN	severity
as	IN	as
an	DT	an
accusation	NN	accusation
genocide	NN	genocide
and	CC	and
particularly	RB	particularly
before	IN	before
a	DT	a
court	NN	court
of	IN	of
this	DT	this
standing	NN	standing
and	CC	and
it	PP	it
behoves	VVZ	behove
that	DT	that
state	NN	state
to	TO	to
provide	VV	provide
supporting	VVG	support
evidence	NN	evidence
of	IN	of
some	DT	some
credibility	NN	credibility
here	RB	here
South	NP	South
Africa	NP	Africa
cites	VVZ	cite
only	RB	only
a	DT	a
couple	NN	couple
of	IN	of
general	JJ	general
public	JJ	public
statements	NNS	statement
by	IN	by
Israel	NP	Israel
referencing	VVG	reference
merely	RB	merely
a	DT	a
press	NN	press
report	NN	report
by	IN	by
Reuters	NP	Reuters
and	CC	and
a	DT	a
public	JJ	public
publicity	NN	publicity
release	NN	release
from	IN	from
the	DT	the
Israeli	NP	Israeli
Ministry	NP	Ministry
of	IN	of
Foreign	NP	Foreign
Affairs	NPS	Affairs
these	DT	these
responses	NNS	response
were	VBD	be
not	RB	not
addressed	VVN	address
directly	RB	directly
or	CC	or
even	RB	even
indirectly	RB	indirectly
to	TO	to
South	NP	South
Africa	NP	Africa
there	RB	there
is	VBZ	be
no	DT	no
evidence	NN	evidence
of	IN	of
positive	JJ	positive
opposition	NN	opposition
as	IN	as
required	VVN	require
by	IN	by
the	DT	the
further	JJR	further
South	NP	South
Africa	NP	Africa
cites	VVZ	cite
no	DT	no
relevant	JJ	relevant
exchange	NN	exchange
between	IN	between
the	DT	the
parties	NNS	party
which	WDT	which
would	MD	would
be	VB	be
the	DT	the
normal	JJ	normal
fashion	NN	fashion
for	IN	for
the	DT	the
expression	NN	expression
and	CC	and
determination	NN	determination
of	IN	of
a	DT	a
dis	NNS	dis
dispute	NN	dispute
between	IN	between
states	NNS	state
this	DT	this
actually	RB	actually
typifies	VVZ	typify
how	WRB	how
South	NP	South
Africa	NP	Africa
has	VHZ	have
approached	VVN	approach
this	DT	this
matter	NN	matter
it	PP	it
seems	VVZ	seem
to	TO	to
believe	VV	believe
that	IN/that	that
it	PP	it
does	VVZ	do
not	RB	not
take	VV	take
two	CD	two
to	TO	to
tango	VV	tango
it	PP	it
is	VBZ	be
sufficient	JJ	sufficient
if	IN	if
one	CD	one
state	NN	state
determines	VVZ	determine
there	EX	there
is	VBZ	be
a	DT	a
dispute	NN	dispute
leaving	VVG	leave
the	DT	the
other	JJ	other
party	NN	party
flx	NN	flx
Professor	NP	Professor
Dugard	NP	Dugard
explains	VVZ	explain
that	IN/that	that
South	NP	South
Africa	NP	Africa
had	VHD	have
voiced	VVN	voice
its	PP$	its
concerns	NNS	concern
in	IN	in
the	DT	the
security	NN	security
Council	NN	council
and	CC	and
in	IN	in
public	JJ	public
statements	NNS	statement
and	CC	and
refer	VVP	refer
and	CC	and
had	VHD	have
further	RBR	further
refer	VV	refer
the	DT	the
matter	NN	matter
to	TO	to
the	DT	the
international	JJ	international
criminal	JJ	criminal
court	NN	court
at	IN	at
that	DT	that
point	NN	point
he	PP	he
says	VVZ	say
it	PP	it
became	VVD	become
clear	VV	clear
there	EX	there
was	VBD	be
a	DT	a
serious	JJ	serious
dispute	NN	dispute
between	IN	between
the	DT	the
two	CD	two
states	NNS	state
the	DT	the
court	NN	court
has	VHZ	have
emphasized	VVN	emphasize
that	IN/that	that
in	IN	in
the	DT	the
case	NN	case
of	IN	of
statements	NNS	statement
made	VVN	make
by	IN	by
one	CD	one
state	NN	state
in	IN	in
a	DT	a
multilateral	JJ	multilateral
forum	NN	forum
the	DT	the
court	NN	court
must	MD	must
give	VV	give
particular	JJ	particular
attention	NN	attention
inter	VV	inter
Alia	NP	Alia
to	TO	to
the	DT	the
content	NN	content
of	IN	of
a	DT	a
party	NN	party
statement	NN	statement
and	CC	and
to	TO	to
the	DT	the
identity	NN	identity
of	IN	of
the	DT	the
intended	VVN	intend
addresses	NNS	address
in	IN	in
order	NN	order
to	TO	to
to	TO	to
determine	VV	determine
whether	IN	whether
that	DT	that
statement	NN	statement
together	RB	together
with	IN	with
any	DT	any
reaction	NN	reaction
th	NN	th
to	TO	to
show	VV	show
that	IN/that	that
the	DT	the
parties	NNS	party
before	IN	before
it	PP	it
held	VVD	hold
clearly	RB	clearly
opposite	JJ	opposite
views	NNS	view
South	NP	South
Africa	NP	Africa
'	POS	'
s	NN	S
actions	NNS	action
were	VBD	be
insufficient	JJ	insufficient
indeed	RB	indeed
in	IN	in
the	DT	the
martial	JJ	martial
Islands	NP	Islands
cases	NNS	case
the	DT	the
court	NN	court
referring	VVG	refer
specifically	RB	specifically
to	TO	to
statement	NN	statement
made	VVD	make
at	IN	at
a	DT	a
conference	NN	conference
noted	VVD	note
that	IN/that	that
it	PP	it
did	VVD	do
not	RB	not
call	VV	call
for	IN	for
a	DT	a
specific	JJ	specific
reaction	NN	reaction
by	IN	by
the	DT	the
UK	NP	UK
and	CC	and
thus	RB	thus
no	DT	no
opposition	NN	opposition
of	IN	of
views	NNS	view
can	MD	can
be	VB	be
inferred	VVN	infer
from	IN	from
the	DT	the
absence	NN	absence
of	IN	of
any	DT	any
such	JJ	such
reaction	NN	reaction
specific	JJ	specific
reaction	NN	reaction
it	PP	it
is	VBZ	be
th	NN	th
disingenuous	JJ	disingenuous
for	IN	for
Professor	NP	Professor
Dugard	NP	Dugard
to	TO	to
conclude	VV	conclude
that	IN/that	that
Israel	NP	Israel
must	MD	must
have	VH	have
been	VBN	be
aware	JJ	aware
from	IN	from
South	NP	South
Africa	NP	Africa
'	POS	'
s	JJ	s
public	JJ	public
statements	NNS	statement
de	NP	de
Marsh	NP	Marsh
and	CC	and
referral	NN	referral
to	TO	to
the	DT	the
IC	NP	IC
of	IN	of
Israel	NP	Israel
'	POS	'
s	JJ	s
genocidal	JJ	genocidal
acts	NNS	act
that	IN/that	that
a	DT	a
dispute	NN	dispute
existed	VVN	exist
between	IN	between
the	DT	the
two	CD	two
states	NNS	state
this	DT	this
is	VBZ	be
not	RB	not
a	DT	a
dispute	NN	dispute
it	PP	it
is	VBZ	be
a	DT	a
unisp	NN	unisp
a	DT	a
one	CD	one
-	NN	-
sided	VVD	side
clapping	VVG	clap
of	IN	of
hands	NNS	hand
Professor	NP	Professor
dug	VVD	dig
God	NP	God
perhaps	RB	perhaps
tries	VVZ	try
to	TO	to
retrieve	VV	retrieve
the	DT	the
situation	NN	situation
by	IN	by
declaring	VVG	declare
that	IN/that	that
special	JJ	special
considerations	NNS	consideration
apply	VVP	apply
to	TO	to
the	DT	the
existence	NN	existence
of	IN	of
disputes	NNS	dispute
concerning	VVG	concern
article	NN	article
9	CD	@card@
without	IN	without
telling	VVG	tell
us	PP	us
what	WP	what
those	DT	those
conditions	NNS	condition
could	MD	could
possibly	RB	possibly
be	VB	be
we	PP	we
come	VVP	come
now	RB	now
to	TO	to
the	DT	the
rather	RB	rather
bizarre	JJ	bizarre
story	NN	story
of	IN	of
the	DT	the
exchange	NN	exchange
of	IN	of
note	NN	note
verbal	JJ	verbal
Professor	NP	Professor
Dugard	NP	Dugard
would	MD	would
have	VH	have
us	PP	us
believe	VVP	believe
that	IN/that	that
such	JJ	such
exchanges	NNS	exchange
are	VBP	be
merely	RB	merely
a	DT	a
matter	NN	matter
of	IN	of
courtesy	NN	courtesy
of	IN	of
little	JJ	little
real	JJ	real
consequence	NN	consequence
this	DT	this
is	VBZ	be
not	RB	not
the	DT	the
normal	JJ	normal
understanding	NN	understanding
of	IN	of
such	JJ	such
notes	NNS	note
and	CC	and
their	PP$	their
importance	NN	importance
in	IN	in
international	JJ	international
relations	NNS	relation
but	CC	but
he	PP	he
says	VVZ	say
this	DT	this
for	IN	for
a	DT	a
reason	NN	reason
as	IN	as
we	PP	we
shall	MD	shall
see	VV	see
South	NP	South
Africa	NP	Africa
in	IN	in
instituted	VVN	institute
proceedings	NNS	proceeding
against	IN	against
Israel	NP	Israel
on	IN	on
the	DT	the
29th	JJ	29th
December	NP	December
in	IN	in
its	PP$	its
long	JJ	long
recital	NN	recital
the	DT	the
application	NN	application
notes	VVZ	note
that	IN/that	that
on	IN	on
the	DT	the
21st	JJ	21st
of	IN	of
December	NP	December
South	NP	South
Africa	NP	Africa
sent	VVD	send
a	DT	a
note	NN	note
verbal	JJ	verbal
to	TO	to
Israel	NP	Israel
raising	VVG	raise
its	PP$	its
concerns	NNS	concern
about	IN	about
genocide	NN	genocide
in	IN	in
Gaza	NP	Gaza
the	DT	the
application	NN	application
further	RBR	further
states	VVZ	state
that	IN/that	that
Israel	NP	Israel
has	VHZ	have
not	RB	not
responded	VVN	respond
directly	RB	directly
to	TO	to
South	NP	South
Africa	NP	Africa
'	POS	'
s	NN	S
notee	NN	notee
verbal	JJ	verbal
this	DT	this
is	VBZ	be
incorrect	JJ	incorrect
Israel	NP	Israel
did	VVD	do
indeed	RB	indeed
respond	VV	respond
that	DT	that
very	JJ	very
day	NN	day
informing	VVG	inform
South	NP	South
Africa	NP	Africa
that	IN/that	that
the	DT	the
note	NN	note
for	IN	for
Bal	NP	Bal
has	VHZ	have
been	VBN	be
forwarded	VVN	forward
to	TO	to
Capital	NP	Capital
and	CC	and
that	IN/that	that
a	DT	a
response	NN	response
was	VBD	be
expected	VVN	expect
shortly	RB	shortly
South	NP	South
Africa	NP	Africa
confirmed	VVD	confirm
the	DT	the
next	JJ	next
day	NN	day
that	IN/that	that
it	PP	it
had	VHD	have
received	VVN	receive
the	DT	the
message	NN	message
on	IN	on
the	DT	the
26th	JJ	26th
of	IN	of
December	NP	December
the	DT	the
director	NN	director
general	NN	general
of	IN	of
Israel	NP	Israel
'	POS	'
s	JJ	s
Ministry	NP	Ministry
of	IN	of
Foreign	NP	Foreign
Affairs	NPS	Affairs
proposed	VVD	propose
to	TO	to
his	PP$	his
counterpart	NN	counterpart
in	IN	in
the	DT	the
department	NN	department
of	IN	of
international	JJ	international
relations	NNS	relation
and	CC	and
cooperation	NN	cooperation
of	IN	of
South	NP	South
Africa	NP	Africa
by	IN	by
text	NN	text
to	TO	to
schedule	VV	schedule
a	DT	a
meeting	NN	meeting
at	IN	at
his	PP$	his
earliest	JJS	early
convenience	NN	convenience
in	IN	in
order	NN	order
to	TO	to
discuss	VV	discuss
the	DT	the
issues	NNS	issue
raised	VVN	raise
on	IN	on
the	DT	the
27th	JJ	27th
of	IN	of
December	NP	December
the	DT	the
embassy	NN	embassy
sent	VVD	send
to	TO	to
South	NP	South
Africa	NP	Africa
by	IN	by
email	NN	email
a	DT	a
note	NN	note
verbal	NN	verbal
suggesting	VVG	suggest
a	DT	a
meeting	NN	meeting
of	IN	of
respective	JJ	respective
directors	NNS	director
General	JJ	general
at	IN	at
the	DT	the
earliest	JJS	early
convenience	NN	convenience
in	IN	in
order	NN	order
to	TO	to
discuss	VV	discuss
the	DT	the
issues	NNS	issue
raised	VVN	raise
an	DT	an
an	DT	an
attempt	NN	attempt
by	IN	by
the	DT	the
embassy	NN	embassy
to	TO	to
hand	VV	hand
deliver	VV	deliver
the	DT	the
note	NN	note
was	VBD	be
refused	VVN	refuse
due	NN	due
to	TO	to
to	TO	to
a	DT	a
national	JJ	national
holiday	NN	holiday
and	CC	and
the	DT	the
South	NP	South
African	NP	African
Department	NP	Department
of	IN	of
international	JJ	international
relations	NNS	relation
specifically	RB	specifically
advised	VVD	advise
the	DT	the
embassy	NN	embassy
on	IN	on
the	DT	the
28th	JJ	28th
of	IN	of
December	NP	December
to	TO	to
hand	VV	hand
deliver	VV	deliver
the	DT	the
note	NN	note
on	IN	on
the	DT	the
2nd	JJ	2nd
of	IN	of
January	NP	January
the	DT	the
application	NN	application
was	VBD	be
instituted	VVN	institute
on	IN	on
the	DT	the
29th	JJ	29th
of	IN	of
December	NP	December
this	DT	this
was	VBD	be
an	DT	an
attempt	NN	attempt
by	IN	by
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
in	IN	in
good	JJ	good
faith	NN	faith
to	TO	to
open	VV	open
a	DT	a
dialogue	NN	dialogue
and	CC	and
discuss	VV	discuss
South	NP	South
Africa	NP	Africa
'	POS	'
s	NN	S
concerns	NNS	concern
however	RB	however
Not	RB	not
only	RB	only
was	VBD	be
this	DT	this
ignored	VVN	ignore
at	IN	at
the	DT	the
relevant	JJ	relevant
time	NN	time
but	CC	but
South	NP	South
Africa	NP	Africa
proceeded	VVD	proceed
to	TO	to
Institute	NP	Institute
proceedings	NNS	proceeding
the	DT	the
following	VVG	follow
day	NN	day
and	CC	and
declared	VVD	declare
in	IN	in
its	PP$	its
application	NN	application
that	IN/that	that
no	DT	no
