<doc>	NN	<doc>
they	PP	they
should	MD	should
do	VV	do
that's	NNS	that's
a	DT	a
really	RB	really
blunt	JJ	blunt
public	JJ	public
warning	NN	warning
isn't	VVD	isn't
it	PP	it
it	PP	it
seems	VVZ	seem
that	IN/that	that
I	PP	I
emphas	NNS	emphas
exactly	RB	exactly
and	CC	and
I	PP	I
totally	RB	totally
agree	VVP	agree
um	NNS	um
that	IN/that	that
we	PP	we
have	VHP	have
to	TO	to
keep	VV	keep
in	IN	in
mind	NN	mind
and	CC	and
we	PP	we
have	VHP	have
to	TO	to
try	VV	try
to	TO	to
do	VV	do
um	NNS	um
to	TO	to
avoid	VV	avoid
um	NNS	um
as	RB	as
much	RB	much
as	IN	as
we	PP	we
can	MD	can
um	RB	um
the	DT	the
human	JJ	human
suffering	NN	suffering
do	VVP	do
you	PP	you
think	VVP	think
Israel	NP	Israel
is	VBZ	be
doing	VVG	do
that	IN/that	that
I	PP	I
think	VVP	think
that	IN/that	that
we	PP	we
are	VBP	be
trying	VVG	try
to	TO	to
do	VV	do
it	PP	it
um	JJ	um
and	CC	and
I	PP	I
I	PP	I
said	VVD	say
and	CC	and
I	PP	I
I	PP	I
will	MD	will
repeat	VV	repeat
it	PP	it
again	RB	again
and	CC	and
again	RB	again
and	CC	and
again	RB	again
uh	UH	uh
if	IN	if
somebody	NN	somebody
listen	VVP	listen
to	TO	to
every	DT	every
advice	NN	advice
but	CC	but
what	WP	what
is	VBZ	be
happening	VVG	happen
you	PP	you
know	VV	know
uh	UH	uh
people	NNS	people
you	PP	you
know	VVP	know
tend	VV	tend
to	TO	to
forget	VV	forget
um	NNS	um
the	DT	the
violence	NN	violence
um	NN	um
and	CC	and
the	DT	the
cruelty	NN	cruelty
um	NN	um
that	IN/that	that
we	PP	we
faced	VVD	face
exactly	RB	exactly
one	CD	one
months	NNS	month
ago	RB	ago
when	WRB	when
women	NNS	woman
was	VBD	be
were	VBD	be
raped	VVN	rape
and	CC	and
and	CC	and
children	NNS	child
were	VBD	be
assassin	NN	assassin
um	NNS	um
and	CC	and
um	NNS	um
and	CC	and
every	DT	every
time	NN	time
when	WRB	when
we	PP	we
are	VBP	be
blamed	VVN	blame
for	IN	for
human	JJ	human
suffering	NN	suffering
um	VVG	um
yes	UH	yes
I'm	NN	I'm
ready	JJ	ready
to	TO	to
listen	VV	listen
to	TO	to
every	DT	every
advice	NN	advice
how	WRB	how
to	TO	to
destroy	VV	destroy
the	DT	the
military	JJ	military
capability	NN	capability
of	IN	of
H	NP	H
without	IN	without
doing	VVG	do
it	PP	it
you	PP	you
once	RB	once
talked	VVD	talk
in	IN	in
a	DT	a
film	NN	film
called	VVD	call
The	DT	the
Gatekeepers	NNS	gatekeeper
2012	CD	@card@
you	PP	you
talked	VVD	talk
about	RB	about
what	WP	what
happens	VVZ	happen
when	WRB	when
large	JJ	large
numbers	NNS	number
of	IN	of
people	NNS	people
start	NN	start
being	VBG	be
killed	VVN	kill
through	IN	through
targeted	JJ	targeted
assassinations	NNS	assassination
you	PP	you
you	PP	you
said	VVD	say
suddenly	RB	suddenly
the	DT	the
processes	NNS	process
become	VVP	become
a	DT	a
kind	NN	kind
of	IN	of
conveyor	NN	conveyor
belt	NN	belt
you	PP	you
ask	VVP	ask
yourself	PP	yourself
less	JJR	less
and	CC	and
less	JJR	less
where	WRB	where
to	TO	to
stop	VV	stop
and	CC	and
I	PP	I
ask	VVP	ask
you	PP	you
is	VBZ	be
that's	NN	that's
what	WDT	what
has	VHZ	have
been	VBN	be
happening	VVG	happen
with	IN	with
Israeli	JJ	Israeli
attacks	NNS	attack
in	IN	in
Gaza	NP	Gaza
a	DT	a
conveyor	NN	conveyor
belt	NN	belt
approach	VVP	approach
no	DT	no
it's	JJ	it's
it's	NN	it's
let's	NN	let's
let's	NNS	let's
what	WP	what
I	PP	I
said	VVD	say
on	IN	on
2012	CD	@card@
or	CC	or
I	PP	I
don't	VVD	don't
remember	VV	remember
exactly	RB	exactly
when	WRB	when
um	NN	um
is	VBZ	be
totally	RB	totally
true	JJ	true
um	NNS	um
I	PP	I
think	VVP	think
that	IN/that	that
um	NNS	um
we	PP	we
did	VVD	do
many	JJ	many
mistakes	NNS	mistake
um	NNS	um
I	PP	I
think	VVP	think
that	IN/that	that
we	PP	we
did	VVD	do
many	DT	many
mistakes	VVZ	mistake
uh	UH	uh
when	WRB	when
we	PP	we
did	VVD	do
not	RB	not
understand	VV	understand
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
and	CC	and
in	IN	in
a	DT	a
way	NN	way
I	PP	I
totally	RB	totally
agree	VVP	agree
that	IN/that	that
our	PP$	our
mistakes	NNS	mistake
um	NN	um
you	PP	you
know	VVP	know
um	NNS	um
created	VVD	create
or	CC	or
did	VVD	do
not	RB	not
stop	VV	stop
the	DT	the
phenomena	NNS	phenomenon
of	IN	of
Hamas	NNS	Hamas
the	DT	the
way	NN	way
we	PP	we
see	VVP	see
it	PP	it
today	NN	today
but	CC	but
we	PP	we
are	VBP	be
discussing	VVG	discuss
the	DT	the
past	NN	past
and	CC	and
the	DT	the
past	NN	past
with	IN	with
all	PDT	all
our	PP$	our
mistakes	NNS	mistake
and	CC	and
their	PP$	their
mistakes	NNS	mistake
will	MD	will
not	RB	not
help	VV	help
us	PP	us
now	RB	now
because	IN	because
we	PP	we
are	VBP	be
fighting	VVG	fight
now	RB	now
against	IN	against
something	NN	something
that	IN/that	that
we	PP	we
cannot	MD	can
accept	VV	accept
its	PP$	its
existence	NN	existence
and	CC	and
what	WP	what
I'm	NN	I'm
trying	VVG	try
to	TO	to
explain	VV	explain
that	IN/that	that
we	PP	we
should	MD	should
not	RB	not
forget	VV	forget
the	DT	the
mistakes	NNS	mistake
of	IN	of
the	DT	the
future	NN	future
but	CC	but
we	PP	we
have	VHP	have
to	TO	to
start	VV	start
by	IN	by
designing	VVG	design
the	DT	the
future	NN	future
and	CC	and
the	DT	the
future	NN	future
should	MD	should
be	VB	be
to	TO	to
revive	VV	revive
the	DT	the
idea	NN	idea
the	DT	the
concept	NN	concept
and	CC	and
the	DT	the
process	NN	process
that	WDT	that
will	MD	will
create	VV	create
reality	NN	reality
of	IN	of
two	CD	two
states	NNS	state
instead	RB	instead
of	IN	of
trying	VVG	try
to	TO	to
explain	VV	explain
us	PP	us
how	WRB	how
to	TO	to
behave	VV	behave
on	IN	on
the	DT	the
military	JJ	military
campaign	NN	campaign
Mr	NP	Mr
ion	NN	ion
what	WP	what
comes	VVZ	come
next	JJ	next
President	NP	President
Biden	NP	Biden
has	VHZ	have
said	VVN	say
there	EX	there
has	VHZ	have
to	TO	to
be	VB	be
a	DT	a
vision	NN	vision
of	IN	of
what	WP	what
comes	VVZ	come
next	JJ	next
um	JJ	um
you've	NN	you've
talked	VVN	talk
about	IN	about
Reviving	VVG	revive
The	DT	the
idea	NN	idea
of	IN	of
a	DT	a
two-state	NN	two-state
solution	NN	solution
giving	VVG	give
the	DT	the
Palestinians	NPS	Palestinians
a	DT	a
political	JJ	political
perspective	NN	perspective
do	VVP	do
you	PP	you
see	VVP	see
any	DT	any
sign	NN	sign
of	IN	of
that	DT	that
vision	NN	vision
from	IN	from
your	PP$	your
government	NN	government
or	CC	or
is	VBZ	be
the	DT	the
war	NN	war
it	PP	it
as	RB	as
far	RB	far
as	IN	as
they're	NN	they're
concerned	VVN	concern
no	DT	no
it's	JJ	it's
uh	UH	uh
first	RB	first
of	IN	of
all	DT	all
I	NP	I
don't	NN	don't
see	VVP	see
it	PP	it
uh	UH	uh
when	WRB	when
I	PP	I
listen	VVP	listen
to	TO	to
our	PP$	our
uh	UH	uh
um	NNS	um
you	PP	you
know	VVP	know
cabinet	NN	cabinet
ministers	NNS	minister
but	CC	but
I	PP	I
want	VVP	want
to	TO	to
be	VB	be
very	RB	very
honest	JJ	honest
with	IN	with
you	PP	you
U	NN	U
I	PP	I
do	VVP	do
not	RB	not
listen	VV	listen
to	TO	to
them	PP	them
uh	UH	uh
but	CC	but
I	PP	I
see	VVP	see
the	DT	the
change	NN	change
and	CC	and
finally	RB	finally
you	PP	you
have	VHP	have
to	TO	to
understand	VV	understand
Israel	NP	Israel
with	IN	with
all	PDT	all
our	PP$	our
mistakes	NNS	mistake
is	VBZ	be
still	RB	still
a	DT	a
great	JJ	great
democracy	NN	democracy
and	CC	and
we	PP	we
saw	VVD	see
it	PP	it
not	RB	not
today	NN	today
we	PP	we
see	VVP	see
it	PP	it
not	RB	not
today	NN	today
we	PP	we
saw	VVD	see
it	PP	it
during	IN	during
the	DT	the
last	JJ	last
uh	UH	uh
six	CD	six
months	NNS	month
and	CC	and
and	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
I	PP	I
look	VVP	look
and	CC	and
I	PP	I
see	VVP	see
when	WRB	when
I	PP	I
meet	VVP	meet
people	NNS	people
in	IN	in
the	DT	the
street	NN	street
and	CC	and
I'll	NP	I'll
give	VVP	give
you	PP	you
one	CD	one
example	NN	example
the	DT	the
example	NN	example
is	VBZ	be
you	PP	you
know	VV	know
uh	UH	uh
Israelis	NPS	Israelis
were	VBD	be
asked	VVN	ask
about	IN	about
uh	UH	uh
two	CD	two
weeks	NNS	week
ago	RB	ago
uh	UH	uh
who	WP	who
should	MD	should
replace	VV	replace
Hamas	VV	Hamas
uh	UH	uh
when	WRB	when
the	DT	the
vacuum	NN	vacuum
in	IN	in
Gaza	NP	Gaza
will	MD	will
be	VB	be
created	VVN	create
assuming	VVG	assume
that	IN/that	that
it	PP	it
will	MD	will
be	VB	be
created	VVN	create
between	IN	between
70	CD	@card@
to	TO	to
80%	CD	@card@
of	IN	of
the	DT	the
Israelis	NPS	Israelis
said	VVD	say
it	PP	it
should	MD	should
be	VB	be
Palestinian	JJ	Palestinian
Authority	NP	Authority
now	IN	now
you	PP	you
couldn't	NN	couldn't
hear	VV	hear
it	PP	it
a	DT	a
month	NN	month
ago	RB	ago
but	CC	but
you're	RB	you're
not	RB	not
hearing	VVG	hear
that	IN/that	that
from	IN	from
the	DT	the
government	NN	government
are	VBP	be
you	PP	you
the	DT	the
government	NN	government
has	VHZ	have
now	RB	now
said	VVN	say
it's	NNS	it's
going	VVG	go
to	TO	to
take	VV	take
over	IN	over
security	NN	security
control	NN	control
of	IN	of
Gaza	NP	Gaza
afterwards	RB	afterwards
no	RB	no
no	DT	no
political	JJ	political
perspective	NN	perspective
the	DT	the
problem	NN	problem
is	VBZ	be
that	IN/that	that
you	PP	you
listen	VVP	listen
to	TO	to
our	PP$	our
ministers	NNS	minister
and	CC	and
I	PP	I
listen	VVP	listen
to	TO	to
the	DT	the
Israelis	NPS	Israelis
and	CC	and
let	VV	let
me	PP	me
tell	VV	tell
you	PP	you
something	NN	something
you	PP	you
know	VVP	know
this	DT	this
government	NN	government
is	VBZ	be
over	IN	over
they	PP	they
don't	VVD	don't
know	VV	know
it	PP	it
yet	RB	yet
probably	RB	probably
but	CC	but
this	DT	this
government	NN	government
is	VBZ	be
over	IN	over
you	PP	you
know	VVP	know
why	WRB	why
because	IN	because
we	PP	we
are	VBP	be
a	DT	a
democra	NN	democra
and	CC	and
when	WRB	when
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
of	IN	of
soldiers	NNS	soldier
will	MD	will
come	VV	come
back	RB	back
from	IN	from
this	DT	this
campaign	NN	campaign
they	PP	they
will	MD	will
not	RB	not
go	VV	go
back	RB	back
home	RB	home
they	PP	they
will	MD	will
go	VV	go
to	TO	to
the	DT	the
streets	NNS	street
and	CC	and
they	PP	they
will	MD	will
demand	VV	demand
this	DT	this
prime	JJ	prime
minister	NN	minister
and	CC	and
this	DT	this
cabinet	NN	cabinet
minister	NN	minister
to	TO	to
disappear	VV	disappear
from	IN	from
our	PP$	our
life	NN	life
and	CC	and
this	DT	this
is	VBZ	be
you	PP	you
know	VVP	know
if	IN	if
there	EX	there
is	VBZ	be
hope	NN	hope
in	IN	in
order	NN	order
to	TO	to
listen	VV	listen
to	TO	to
hope	VV	hope
to	TO	to
see	VV	see
the	DT	the
hope	NN	hope
you	PP	you
shouldn't	VVD	shouldn't
listen	VV	listen
to	TO	to
our	PP$	our
ministers	NNS	minister
you	PP	you
shouldn't	VVD	shouldn't
listen	VV	listen
to	TO	to
our	PP$	our
government	NN	government
you	PP	you
should	MD	should
try	VV	try
to	TO	to
understand	VV	understand
the	DT	the
Israelis	NPS	Israelis
and	CC	and
this	DT	this
is	VBZ	be
what	WP	what
you	PP	you
will	MD	will
hear	VV	hear
from	IN	from
the	DT	the
Israeli	JJ	Israeli
people	NNS	people
you	PP	you
talk	VVP	talk
about	IN	about
a	DT	a
two-state	NN	two-state
solution	NN	solution
and	CC	and
I'm	NP	I'm
wondering	VVG	wonder
where	WRB	where
you	PP	you
put	VVD	put
those	DT	those
two	CD	two
states	NNS	state
because	IN	because
Israel	NP	Israel
has	VHZ	have
already	RB	already
said	VVN	say
the	DT	the
Jewish	JJ	Jewish
people	NNS	people
have	VHP	have
exclusive	JJ	exclusive
rights	NNS	right
to	TO	to
the	DT	the
land	NN	land
contained	VVN	contain
within	IN	within
your	PP$	your
current	JJ	current
Borders	NP	Borders
or	CC	or
words	NNS	word
to	TO	to
that	DT	that
effect	NN	effect
so	IN	so
de	FW	de
facto	FW	facto
annexation	NN	annexation
has	VHZ	have
already	RB	already
taken	VVN	take
place	NN	place
hasn't	NN	hasn't
it	PP	it
what	WP	what
does	VVZ	do
that	IN/that	that
leave	NN	leave
what	WP	what
does	VVZ	do
that	DT	that
leave	NN	leave
for	IN	for
the	DT	the
Palestinians	NPS	Palestinians
no	RB	no
you	PP	you
are	VBP	be
asking	VVG	ask
a	DT	a
question	NN	question
which	WDT	which
is	VBZ	be
based	VVN	base
on	IN	on
totally	RB	totally
wrong	JJ	wrong
assumptions	NNS	assumption
um	NNS	um
I	PP	I
think	VVP	think
that	IN/that	that
only	RB	only
only	RB	only
between	IN	between
10	CD	@card@
to	TO	to
15%	CD	@card@
of	IN	of
Israelis	NNS	Israeli
accept	VVP	accept
the	DT	the
concept	NN	concept
of	IN	of
annexation	NN	annexation
and	CC	and
even	RB	even
these	DT	these
people	NNS	people
you	PP	you
know	VVP	know
many	JJ	many
of	IN	of
them	PP	them
are	VBP	be
doing	VVG	do
it	PP	it
because	IN	because
what	WP	what
we	PP	we
learned	VVD	learn
after	IN	after
Oslo	NP	Oslo
when	WRB	when
we	PP	we
were	VBD	be
looking	VVG	look
for	IN	for
security	NN	security
we	PP	we
got	VVD	get
Terror	NN	terror
and	CC	and
in	IN	in
but	CC	but
as	IN	as
you	PP	you
pointed	VVD	point
out	IN	out
you	PP	you
pointed	VVD	point
out	RP	out
at	IN	at
the	DT	the
time	NN	time
that	IN/that	that
the	DT	the
Palestinians	NPS	Palestinians
who	WP	who
who	WP	who
wanted	VVD	want
a	DT	a
state	NN	state
got	VVD	get
settlements	NNS	settlement
didn't	VVD	didn't
they	PP	they
exactly	RB	exactly
exactly	RB	exactly
that's	NNS	that's
all	RB	all
they	PP	they
got	VVD	get
from	IN	from
wanting	VVG	want
a	DT	a
state	NN	state
no	DT	no
it's	NNS	it's
not	RB	not
we	PP	we
can	MD	can
change	VV	change
it	PP	it
we	PP	we
can	MD	can
change	VV	change
and	CC	and
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
change	VV	change
the	DT	the
way	NN	way
we	PP	we
understand	VVP	understand
ourselves	PP	ourselves
is	VBZ	be
a	DT	a
change	NN	change
the	DT	the
way	NN	way
to	TO	to
understand	VV	understand
the	DT	the
future	NN	future
and	CC	and
this	DT	this
is	VBZ	be
the	DT	the
role	NN	role
of	IN	of
the	DT	the
Israeli	NP	Israeli
Society	NP	Society
but	CC	but
let	VV	let
me	PP	me
tell	VV	tell
you	PP	you
something	NN	something
this	DT	this
is	VBZ	be
a	DT	a
role	NN	role
of	IN	of
everybody	NN	everybody
because	IN	because
it	PP	it
is	VBZ	be
not	RB	not
only	RB	only
a	DT	a
between	IN	between
Palestinians	NPS	Palestinians
and	CC	and
Israelis	NPS	Israelis
anymore	RB	anymore
it	PP	it
is	VBZ	be
a	DT	a
regional	JJ	regional
conflict	NN	conflict
and	CC	and
will	MD	will
destabilize	VV	destabilize
even	RB	even
probably	RB	probably
I	PP	I
don't	VVD	don't
know	VV	know
the	DT	the
global	JJ	global
stability	NN	stability
because	IN	because
let	VV	let
me	PP	me
remind	VV	remind
you	PP	you
that	IN/that	that
the	DT	the
energy	NN	energy
from	IN	from
the	DT	the
Persian	NP	Persian
Gulf	NP	Gulf
you	PP	you
know	VV	know
uh	UH	uh
is	VBZ	be
is	VBZ	be
a	DT	a
vital	JJ	vital
for	IN	for
India	NP	India
and	CC	and
China	NP	China
and	CC	and
if	IN	if
China	NP	China
will	MD	will
enter	VV	enter
so	RB	so
everything	NN	everything
is	VBZ	be
different	JJ	different
so	IN	so
I	PP	I
think	VVP	think
that	IN/that	that
this	DT	this
is	VBZ	be
it	PP	it
became	VVD	become
the	DT	the
interest	NN	interest
of	IN	of
Britain	NP	Britain
of	IN	of
Europe	NP	Europe
America	NP	America
and	CC	and
everybody	NN	everybody
who	WP	who
care	VVP	care
about	IN	about
stability	NN	stability
and	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
it	PP	it
is	VBZ	be
not	RB	not
only	RB	only
our	PP$	our
goal	NN	goal
it	PP	it
should	MD	should
be	VB	be
the	DT	the
goal	NN	goal
of	IN	of
everybody	NN	everybody
who	WP	who
care	VVP	care
and	CC	and
it	PP	it
is	VBZ	be
in	IN	in
our	PP$	our
hands	NNS	hand
to	TO	to
change	VV	change
the	DT	the
perspective	NN	perspective
in	IN	in
which	WDT	which
we	PP	we
see	VVP	see
the	DT	the
future	NN	future
and	CC	and
once	RB	once
people	NNS	people
will	MD	will
believe	VV	believe
that	IN/that	that
it	PP	it
is	VBZ	be
achievable	JJ	achievable
and	CC	and
this	DT	this
this	NN	this
is	VBZ	be
exactly	RB	exactly
what	WP	what
we	PP	we
saw	VVD	see
during	IN	during
the	DT	the
90s	NNS	90s
once	IN	once
people	NNS	people
will	MD	will
believe	VV	believe
that	IN/that	that
it	PP	it
is	VBZ	be
achievable	JJ	achievable
they	PP	they
will	MD	will
support	VV	support
it	PP	it
if	IN	if
you	PP	you
look	VVP	look
at	IN	at
what's	NNS	what's
going	VVG	go
on	IN	on
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
the	DT	the
settler	NN	settler
violence	NN	violence
against	IN	against
Palestinians	NNS	Palestinian
that	WDT	that
has	VHZ	have
been	VBN	be
reported	VVN	report
and	CC	and
commented	VVN	comment
on	IN	on
by	IN	by
President	NP	President
Biden	NP	Biden
recently	RB	recently
um	VVD	um
that	IN/that	that
doesn't	NNS	doesn't
give	VVP	give
much	RB	much
cause	VV	cause
for	IN	for
optimism	NN	optimism
does	VVZ	do
it	PP	it
he	PP	he
said	VVD	say
this	DT	this
violence	NN	violence
and	CC	and
the	DT	the
settlers	NNS	settler
responsible	JJ	responsible
had	VHD	have
to	TO	to
be	VB	be
held	VVN	hold
accountable	JJ	accountable
and	CC	and
the	DT	the
violence	NN	violence
had	VHD	have
to	TO	to
stop	VV	stop
do	VV	do
you	PP	you
think	VV	think
the	DT	the
people	NNS	people
who've	NN	who've
been	VBN	be
committing	VVG	commit
these	DT	these
violence	NN	violence
forcing	VVG	force
palestin	NP	palestin
Ians	NPS	Ian
out	IN	out
of	IN	of
their	PP$	their
homes	NNS	home
and	CC	and
their	PP$	their
villages	NNS	village
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
will	MD	will
be	VB	be
held	VVN	hold
to	TO	to
account	VV	account
um	NNS	um
I	PP	I
cannot	MD	can
tell	VV	tell
you	PP	you
exactly	RB	exactly
what	WP	what
will	MD	will
happen	VV	happen
but	CC	but
I	PP	I
totally	RB	totally
agree	VVP	agree
with	IN	with
President	NP	President
Biden	NP	Biden
I	PP	I
think	VVP	think
that	IN/that	that
what	WP	what
I	PP	I
cannot	MD	can
tell	VV	tell
you	PP	you
but	CC	but
I	PP	I
do	VVP	do
believe	VV	believe
I	PP	I
know	VV	know
what	WP	what
minority	NN	minority
among	IN	among
the	DT	the
settlers	NNS	settler
are	VBP	be
doing	VVG	do
today	NN	today
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
is	VBZ	be
a	DT	a
Jewish	JJ	Jewish
Terror	NN	terror
and	CC	and
I	PP	I
totally	RB	totally
disagree	VVP	disagree
with	IN	with
what	WP	what
they	PP	they
do	VVP	do
and	CC	and
I	PP	I
think	VVP	think
that	IN/that	that
it	PP	it
is	VBZ	be
our	PP$	our
responsibility	NN	responsibility
Israel	NP	Israel
responsibility	NN	responsibility
to	TO	to
stop	VV	stop
them	PP	them
and	CC	and
if	IN	if
you	PP	you
ask	VVP	ask
me	PP	me
whether	IN	whether
we	PP	we
are	VBP	be
doing	VVG	do
all	DT	all
what	WP	what
we	PP	we
should	MD	should
I	PP	I
will	MD	will
tell	VV	tell
you	PP	you
no	RB	no
I	PP	I
think	VVP	think
that	IN/that	that
we	PP	we
should	MD	should
do	VV	do
much	RB	much
more	JJR	more
and	CC	and
until	IN	until
it	PP	it
will	MD	will
stop	VV	stop
yes	UH	yes
we	PP	we
are	VBP	be
accountable	JJ	accountable
and	CC	and
they	PP	they
should	MD	should
be	VB	be
accountable	JJ	accountable
you've	NN	you've
spent	VVD	spend
a	DT	a
lifetime	NN	lifetime
dealing	VVG	deal
in	IN	in
facts	NNS	fact
how	WRB	how
do	VVP	do
you	PP	you
rate	VVP	rate
the	DT	the
chances	NNS	chance
of	IN	of
anything	NN	anything
good	JJ	good
emerging	VVG	emerge
from	IN	from
this	DT	this
terrible	JJ	terrible
War	NN	war
let	VVD	let
let	VV	let
me	PP	me
tell	VV	tell
you	PP	you
something	NN	something
about	IN	about
what	WP	what
happened	VVD	happen
on	IN	on
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
um	NNS	um
everything	NN	everything
collapsed	VVD	collapse
the	DT	the
way	NN	way
we	PP	we
understand	VVP	understand
ourselves	PP	ourselves
the	DT	the
way	NN	way
we	PP	we
understand	VVP	understand
our	PP$	our
enemies	NNS	enemy
the	DT	the
way	NN	way
we	PP	we
understand	VVP	understand
our	PP$	our
friends	NNS	friend
the	DT	the
way	NN	way
we	PP	we
understand	VVP	understand
the	DT	the
world	NN	world
and	CC	and
we	PP	we
shall	MD	shall
have	VH	have
to	TO	to
build	VV	build
Israel	NP	Israel
from	IN	from
the	DT	the
very	JJ	very
beginning	NN	beginning
but	CC	but
one	CD	one
thing	NN	thing
that	DT	that
collapsed	JJ	collapsed
is	VBZ	be
all	PDT	all
the	DT	the
rational	JJ	rational
concept	NN	concept
in	IN	in
which	WDT	which
we	PP	we
understand	VVP	understand
ourself	NN	ourself
and	CC	and
take	VV	take
decisions	NNS	decision
so	IN	so
we	PP	we
I	PP	I
used	VVD	use
to	TO	to
see	VV	see
that	IN/that	that
you	PP	you
know	VV	know
uh	UH	uh
if	IN	if
I	PP	I
if	IN	if
I	PP	I
have	VHP	have
to	TO	to
face	VV	face
a	DT	a
problem	NN	problem
um	NN	um
I	PP	I
have	VHP	have
to	TO	to
try	VV	try
to	TO	to
measure	VV	measure
first	JJ	first
of	IN	of
all	DT	all
to	TO	to
look	VV	look
for	IN	for
the	DT	the
details	NNS	detail
and	CC	and
the	DT	the
factors	NNS	factor
and	CC	and
then	RB	then
to	TO	to
measure	VV	measure
and	CC	and
to	TO	to
create	VV	create
scenarios	NNS	scenario
everything	NN	everything
is	VBZ	be
became	VVD	become
irrelevant	JJ	irrelevant
and	CC	and
if	IN	if
I	PP	I
cannot	MD	can
tell	VV	tell
you	PP	you
what	WP	what
will	MD	will
be	VB	be
the	DT	the
reasonable	JJ	reasonable
scenario	NN	scenario
in	IN	in
the	DT	the
near	JJ	near
future	NN	future
or	CC	or
in	IN	in
the	DT	the
far	RB	far
future	JJ	future
so	IN	so
I'm	NP	I'm
not	RB	not
going	VVG	go
to	TO	to
deal	VV	deal
with	IN	with
you	PP	you
the	DT	the
only	JJ	only
way	NN	way
the	DT	the
only	JJ	only
way	NN	way
for	IN	for
me	PP	me
and	CC	and
many	JJ	many
people	NNS	people
tell	VVP	tell
me	PP	me
that	IN/that	that
I'm	NP	I'm
not	RB	not
that	DT	that
I'm	NP	I'm
naive	JJ	naive
I'm	NN	I'm
not	RB	not
naive	JJ	naive
I'm	NN	I'm
realistic	JJ	realistic
because	IN	because
in	IN	in
in	RB	in
in	IN	in
in	IN	in
in	IN	in
a	DT	a
in	IN	in
a	DT	a
reality	NN	reality
of	IN	of
care	NN	care
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
get	VV	get
out	RP	out
is	VBZ	be
to	TO	to
say	VV	say
okay	JJ	okay
I	PP	I
will	MD	will
jump	VV	jump
into	IN	into
the	DT	the
future	NN	future
and	CC	and
I	PP	I
will	MD	will
describe	VV	describe
Israel	NP	Israel
in	IN	in
40	CD	@card@
years	NNS	year
from	IN	from
now	RB	now
we	PP	we
mentioned	VVD	mention
the	DT	the
film	NN	film
The	DT	the
The	DT	the
Gatekeepers	NNS	gatekeeper
that	IN/that	that
you	PP	you
and	CC	and
other	JJ	other
former	JJ	former
heads	NNS	head
of	IN	of
shinb	NN	shinb
um	NNS	um
talked	VVN	talk
about	IN	about
successes	NNS	success
and	CC	and
failures	NNS	failure
um	NNS	um
during	IN	during
your	PP$	your
time	NN	time
in	IN	in
service	NN	service
um	NN	um
but	CC	but
there	EX	there
were	VBD	be
two	CD	two
statements	NNS	statement
that	WDT	that
stood	VVD	stand
out	RP	out
this	DT	this
was	VBD	be
in	IN	in
2012	CD	@card@
one	CD	one
was	VBD	be
from	IN	from
Ki	NP	Ki
Gillan	NP	Gillan
who	WP	who
said	VVD	say
that	IN/that	that
we	PP	we
Israelis	NNS	Israeli
he	PP	he
said	VVD	say
are	VBP	be
making	VVG	make
the	DT	the
lives	NNS	life
of	IN	of
millions	NNS	million
unbearable	JJ	unbearable
and	CC	and
from	IN	from
Abraham	NP	Abraham
Shalom	NP	Shalom
who	WP	who
remarked	VVD	remark
we	PP	we
have	VHP	have
become	VVN	become
cruel	JJ	cruel
to	TO	to
ourselves	PP	ourselves
as	IN	as
well	RB	well
but	CC	but
mainly	RB	mainly
to	TO	to
the	DT	the
occupied	JJ	occupied
population	NN	population
did	VVD	do
you	PP	you
agree	VVP	agree
with	IN	with
those	DT	those
statements	NNS	statement
in	IN	in
2012	CD	@card@
and	CC	and
if	IN	if
so	RB	so
do	VV	do
you	PP	you
still	RB	still
agree	VVP	agree
with	IN	with
them	PP	them
yes	RB	yes
I	PP	I
totally	RB	totally
agree	VVP	agree
we	PP	we
made	VVD	make
we	PP	we
made	VVD	make
every	DT	every
mistake	VV	mistake
uh	UH	uh
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
understand	VV	understand
is	VBZ	be
to	TO	to
ask	VV	ask
how	WRB	how
come	VV	come
why	WRB	why
did	VVD	do
we	PP	we
do	VVP	do
it	PP	it
and	CC	and
we	PP	we
did	VVD	do
it	PP	it
because	IN	because
we	PP	we
lost	VVD	lose
confidence	NN	confidence
in	IN	in
achieving	VVG	achieve
security	NN	security
because	IN	because
we	PP	we
did	VVD	do
mistakes	NNS	mistake
but	CC	but
Palestinian	JJ	Palestinian
did	VVD	do
mistakes	NNS	mistake
as	IN	as
well	RB	well
and	CC	and
you	PP	you
mentioned	VVD	mention
and	CC	and
you	PP	you
are	VBP	be
totally	RB	totally
right	RB	right
there	EX	there
are	VBP	be
two	CD	two
conflict	NN	conflict
conflicting	JJ	conflicting
narratives	NNS	narrative
we	PP	we
see	VVP	see
only	RB	only
our	PP$	our
narrative	NN	narrative
they	PP	they
