<	SYM	<
that	RB	that
'	POS	'
s	NN	S
on	IN	on
the	DT	the
rise	NN	rise
raids	NNS	raid
by	IN	by
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
have	VHP	have
intensified	VVN	intensify
killing	VVG	kill
many	JJ	many
Palestinians	NNS	Palestinian
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
says	VVZ	say
it	PP	it
'	''	'
s	NN	S
investigating	VVG	investigate
the	DT	the
aren	NN	aren
incident	NN	incident
caught	VVN	catch
on	IN	on
CCTV	NP	CCTV
but	CC	but
across	IN	across
the	DT	the
West	NP	West
Bank	NP	Bank
many	JJ	many
Palestinians	NPS	Palestinians
are	VBP	be
living	VVG	live
in	IN	in
fear	NN	fear
they	PP	they
wonder	VVP	wonder
when	WRB	when
the	DT	the
next	JJ	next
attack	NN	attack
will	MD	will
come	VV	come
Hugo	NP	Hugo
basa	NP	Basa
BBC	NP	BBC
News	NP	News
Jerusalem	NP	Jerusalem
<	SYM	<
/	SYM	/
doc	NN	doc
>	SYM	>
