okay	JJ	okay
all	PDT	all
the	DT	the
Arab	JJ	Arab
leaders	NNS	leader
that	IN/that	that
he	PP	he
has	VHZ	have
met	VVN	meet
I	PP	I
I	PP	I
believe	VVP	believe
the	DT	the
main	JJ	main
message	NN	message
which	WDT	which
everybody	NN	everybody
agrees	VVZ	agree
on	RP	on
that	IN/that	that
there	EX	there
is	VBZ	be
no	DT	no
military	JJ	military
solution	NN	solution
what	WDT	what
happened	VVD	happen
was	VBD	be
not	RB	not
surprise	JJ	surprise
and	CC	and
uh	UH	uh
if	IN	if
we	PP	we
do	VVP	do
not	RB	not
agree	VV	agree
on	IN	on
political	JJ	political
solution	NN	solution
meaning	VVG	mean
uh	UH	uh
agreement	NN	agreement
which	WDT	which
both	CC	both
the	DT	the
Palestinians	NPS	Palestinians
Israelis	NPS	Israelis
and	CC	and
AR	NP	Ar
countries	NNS	country
will	MD	will
accept	VV	accept
uh	UH	uh
this	DT	this
conflict	NN	conflict
will	MD	will
come	VV	come
again	RB	again
it	PP	it
will	MD	will
not	RB	not
stop	VV	stop
there	RB	there
and	CC	and
this	RB	this
why	WRB	why
the	DT	the
in	IN	in
the	DT	the
short	JJ	short
term	NN	term
we	PP	we
have	VHP	have
to	TO	to
stop	VV	stop
escalation	NN	escalation
in	IN	in
the	DT	the
long	JJ	long
term	NN	term
there	EX	there
is	VBZ	be
no	DT	no
military	JJ	military
solution	NN	solution
all	DT	all
parties	NNS	party
have	VHP	have
to	TO	to
agree	VV	agree
on	IN	on
political	JJ	political
solution	NN	solution
political	JJ	political
solution	NN	solution
means	VVZ	mean
state	NN	state
for	IN	for
Palestinians	NNS	Palestinian
in	IN	in
peace	NN	peace
with	IN	with
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
we	PP	we
heard	VVD	hear
earlier	JJR	early
today	NN	today
when	WRB	when
blinkin	NP	blinkin
met	VVD	meet
uh	UH	uh
Egyptian	JJ	Egyptian
president	NN	president
Cece	NP	Cece
Cece	NP	Cece
warned	VVD	warn
that	IN/that	that
this	DT	this
could	MD	could
spread	VV	spread
wider	JJR	wide
than	IN	than
just	RB	just
Israel	NP	Israel
and	CC	and
Gaza	NP	Gaza
I	PP	I
mean	VVP	mean
how	WRB	how
worried	JJ	worried
is	VBZ	be
Cairo	NN	Cairo
about	IN	about
this	DT	this
expanding	VVG	expand
further	RBR	further
Beyond	IN	beyond
just	RB	just
Gaza	NP	Gaza
there	EX	there
is	VBZ	be
great	JJ	great
concern	NN	concern
there	EX	there
are	VBP	be
military	JJ	military
clashes	NNS	clash
between	IN	between
hasbalah	NP	hasbalah
and	CC	and
Israel	NP	Israel
Israel	NP	Israel
bombed	VVD	bomb
different	JJ	different
sites	NNS	site
in	IN	in
Syria	NP	Syria
Iran	NP	Iran
announced	VVD	announce
that	IN/that	that
it	PP	it
will	VV	will
uh	UH	uh
take	VV	take
action	NN	action
if	IN	if
Israel	NP	Israel
does	VVZ	do
not	RB	not
stop	VV	stop
bombing	VVG	bomb
Gaza	NP	Gaza
so	RB	so
there	EX	there
is	VBZ	be
great	JJ	great
concern	NN	concern
that	IN/that	that
the	DT	the
war	NN	war
will	MD	will
not	RB	not
stop	VV	stop
in	IN	in
Gaza	NP	Gaza
and	CC	and
will	MD	will
spend	VV	spend
will	MD	will
include	VV	include
the	DT	the
entire	JJ	entire
Middle	NP	Middle
East	NP	East
yeah	RB	yeah
and	CC	and
Beyond	NP	Beyond
Iran	NP	Iran
earlier	JJR	early
today	NN	today
warned	VVD	warn
that	IN/that	that
no	DT	no
one	CD	one
can	MD	can
guaranteed	VVN	guarantee
control	NN	control
of	IN	of
the	DT	the
situation	NN	situation
if	IN	if
Israel	NP	Israel
invades	VVZ	invade
Gaza	NP	Gaza
do	VV	do
you	PP	you
see	VV	see
that	IN/that	that
as	IN	as
a	DT	a
threat	NN	threat
from	IN	from
Iran	NP	Iran
uh	UH	uh
I	PP	I
believe	VVP	believe
Wars	NNS	war
take	VV	take
life	NN	life
on	IN	on
their	PP$	their
own	JJ	own
when	WRB	when
the	DT	the
Iran	NP	Iran
Iraq	NP	Iraq
war	NN	war
started	VVD	start
nobody	NN	nobody
ever	RB	ever
thought	VVD	think
it	PP	it
will	MD	will
take	VV	take
eight	CD	eight
years	NNS	year
so	CC	so
uh	UH	uh
it	PP	it
is	VBZ	be
this	DT	this
is	VBZ	be
the	DT	the
lesson	NN	lesson
when	WRB	when
United	NP	United
States	NPS	States
invaded	VVD	invade
Afghanistan	NP	Afghanistan
we	PP	we
never	RB	never
thought	VVD	think
we	PP	we
will	MD	will
be	VB	be
there	RB	there
for	IN	for
more	JJR	more
than	IN	than
20	CD	@card@
years	NNS	year
so	IN	so
it	PP	it
is	VBZ	be
very	RB	very
important	JJ	important
to	TO	to
understand	VV	understand
that	IN/that	that
it	PP	it
is	VBZ	be
very	RB	very
hard	JJ	hard
to	TO	to
predict	VV	predict
the	DT	the
course	NN	course
of	IN	of
any	DT	any
War	NP	War
okay	NN	okay
thank	VVP	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
joining	VVG	join
us	PP	us
uh	UH	uh
and	CC	and
for	IN	for
your	PP$	your
inside	NN	inside
on	IN	on
all	DT	all
of	IN	of
this	DT	this
that	WDT	that
is	VBZ	be
godat	NN	godat
bagat	NN	bagat
uh	UH	uh
for	IN	for
us	PP	us
thank	VVP	thank
you	PP	you
so	RB	so
much	RB	much
