okay	JJ	okay
qat	NN	qat
is	VBZ	be
doing	VVG	do
well	RB	well
in	IN	in
this	DT	this
regard	NN	regard
contacted	VVN	contact
so	IN	so
many	JJ	many
countries	NNS	country
Iran	NP	Iran
the	DT	the
United	NP	United
States	NPS	States
Jordan	NP	Jordan
France	NP	France
and	CC	and
other	JJ	other
countries	NNS	country
what	WP	what
is	VBZ	be
the	DT	the
core	NN	core
of	IN	of
the	DT	the
recent	JJ	recent
contacts	NNS	contact
and	CC	and
what	WP	what
are	VBP	be
these	DT	these
context	NN	context
based	VVN	base
crisis	NN	crisis
His	PP$	his
Highness	NN	highness
the	DT	the
Amir	NP	Amir
of	IN	of
qat	NN	qat
made	VVD	make
a	DT	a
lot	NN	lot
of	IN	of
contacts	NNS	contact
and	CC	and
I	PP	I
also	RB	also
had	VHD	have
contacts	NNS	contact
with	IN	with
some	DT	some
of	IN	of
my	PP$	my
counterparts	NNS	counterpart
we	PP	we
need	VVP	need
to	TO	to
listen	VV	listen
the	DT	the
escalation	NN	escalation
and	CC	and
we	PP	we
need	VVP	need
to	TO	to
stop	VV	stop
this	DT	this
war	NN	war
and	CC	and
we	PP	we
need	VVP	need
to	TO	to
find	VV	find
the	DT	the
corridors	NNS	corridor
for	IN	for
the	DT	the
aid	NN	aid
and	CC	and
assistances	NNS	assistance
to	TO	to
reach	VV	reach
uh	UH	uh
Gaza	NP	Gaza
and	CC	and
uh	UH	uh
to	TO	to
see	VV	see
the	DT	the
uh	UH	uh
cause	NN	cause
of	IN	of
the	DT	the
civilian	JJ	civilian
captives	NNS	captive
we	PP	we
work	VVP	work
with	IN	with
our	PP$	our
partners	NNS	partner
and	CC	and
we	PP	we
hope	VVP	hope
they	PP	they
will	MD	will
go	VV	go
back	RB	back
to	TO	to
their	PP$	their
families	NNS	family
the	DT	the
contact	NN	contact
and	CC	and
consultations	NNS	consultation
of	IN	of
Qatar	NP	Qatar
are	VBP	be
based	VVN	base
on	IN	on
finding	VVG	find
solution	NN	solution
to	TO	to
this	DT	this
crisis	NN	crisis
and	CC	and
not	RB	not
to	TO	to
escalate	VV	escalate
the	DT	the
crisis	NN	crisis
and	CC	and
not	RB	not
to	TO	to
spread	VV	spread
the	DT	the
conflicts	NNS	conflict
and	CC	and
not	RB	not
to	TO	to
find	VV	find
other	JJ	other
fronts	NNS	front
being	VBG	be
involved	VVN	involve
the	DT	the
priorities	NNS	priority
are	VBP	be
to	TO	to
stop	VV	stop
the	DT	the
war	NN	war
and	CC	and
to	TO	to
deliver	VV	deliver
the	DT	the
assistances	NNS	assistance
and	CC	and
Aid	NN	aid
to	TO	to
the	DT	the
needy	JJ	needy
people	NNS	people
and	CC	and
the	DT	the
captives	NNS	captive
to	TO	to
be	VB	be
returned	VVN	return
to	TO	to
their	PP$	their
Reuters	NP	Reuters
um	NNS	um
she	PP	she
Muhammad	NP	Muhammad
given	VVN	give
the	DT	the
condemnation	NN	condemnation
from	IN	from
the	DT	the
world	NN	world
on	IN	on
Hamas	JJ	Hamas
attack	NN	attack
is	VBZ	be
Qatar	NP	Qatar
considering	VVG	consider
shutting	VVG	shut
down	RP	down
Hamas	NP	Hamas
Bureau	NP	Bureau
are	VBP	be
you	PP	you
prepared	VVN	prepare
to	TO	to
ask	VV	ask
the	DT	the
leadership	NN	leadership
to	TO	to
leave	VV	leave
if	IN	if
your	PP$	your
Western	JJ	Western
allies	NNS	ally
demand	VVP	demand
you	PP	you
to	TO	to
do	VV	do
so	RB	so
and	CC	and
Mr	NP	Mr
secretary	NN	secretary
have	VHP	have
you	PP	you
asked	VVD	ask
Qatar	NP	Qatar
to	TO	to
shut	VV	shut
down	RP	down
the	DT	the
Hamas	JJ	Hamas
office	NN	office
and	CC	and
if	IN	if
I	PP	I
may	MD	may
Mr	NN	Mr
secretary	NN	secretary
yesterday	NN	yesterday
and	CC	and
just	RB	just
now	RB	now
you	PP	you
said	VVD	say
Israel	NP	Israel
has	VHZ	have
a	DT	a
right	NN	right
to	TO	to
defend	VV	defend
itself	PP	itself
but	CC	but
you	PP	you
added	VVD	add
that	IN/that	that
how	WRB	how
it	PP	it
does	VVZ	do
that	IN/that	that
mattered	VVN	matter
and	CC	and
you	PP	you
talked	VVD	talk
about	IN	about
a	DT	a
standard	NN	standard
that	IN/that	that
democracies	NNS	democracy
should	MD	should
strive	VV	strive
for	IN	for
even	RB	even
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
difficult	JJ	difficult
to	TO	to
do	VV	do
so	IN	so
today	NN	today
Israel	NP	Israel
ordered	VVD	order
residents	NNS	resident
of	IN	of
Gaza	NP	Gaza
City	NP	City
to	TO	to
leave	VV	leave
and	CC	and
move	VV	move
South	JJ	South
something	NN	something
un	NN	un
Palestinian	NP	Palestinian
Envoy	NP	Envoy
just	RB	just
called	VVD	call
the	DT	the
crime	NN	crime
against	IN	against
humanity	NN	humanity
um	NNS	um
we	PP	we
the	DT	the
translation	NN	translation
wasn	NN	wasn
'	POS	'
t	NN	t
great	JJ	great
so	IN	so
the	DT	the
gentleman	NN	gentleman
before	IN	before
me	PP	me
might	MD	might
have	VH	have
asked	VVN	ask
something	NN	something
similar	JJ	similar
but	CC	but
let	VV	let
me	PP	me
push	VV	push
you	PP	you
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
on	IN	on
this	DT	this
how	NN	how
does	VVZ	do
that	IN/that	that
square	RB	square
how	WRB	how
does	VVZ	do
that	IN/that	that
order	NN	order
square	NN	square
with	IN	with
that	DT	that
standard	NN	standard
you	PP	you
mentioned	VVD	mention
and	CC	and
also	RB	also
international	JJ	international
law	NN	law
does	VVZ	do
the	DT	the
United	NP	United
States	NPS	States
support	VVP	support
this	DT	this
relocation	NN	relocation
and	CC	and
since	IN	since
you	PP	you
had	VHD	have
a	DT	a
conversation	NN	conversation
with	IN	with
prime	JJ	prime
minister	NN	minister
Netanyahu	NP	Netanyahu
did	VVD	do
you	PP	you
give	VV	give
your	PP$	your
blessing	NN	blessing
for	IN	for
this	DT	this
move	NN	move
thank	VVP	thank
[	SYM	[
Applause	NN	applause
]	SYM	]
you	PP	you
it	PP	it
'	''	'
s	VVG	s
uh	UH	uh
thank	VV	thank
you	PP	you
please	VV	please
well	UH	well
uh	UH	uh
regarding	VVG	regard
your	PP$	your
question	NN	question
about	IN	about
Hamas	JJ	Hamas
political	JJ	political
office	NN	office
uh	UH	uh
in	RB	in
do	VVP	do
right	NN	right
now	IN	now
uh	UH	uh
actually	RB	actually
this	DT	this
office	NN	office
since	IN	since
it	PP	it
'	POS	'
s	NN	S
started	VVD	start
it	PP	it
'	POS	'
s	NNS	s
being	VBG	be
used	VVN	use
as	IN	as
a	DT	a
way	NN	way
of	IN	of
communicating	VVG	communicate
and	CC	and
communicating	VVG	communicate
and	CC	and
bringing	VVG	bring
peace	NN	peace
and	CC	and
calm	VV	calm
to	TO	to
the	DT	the
region	NN	region
uh	UH	uh
uh	UH	uh
not	RB	not
to	TO	to
instigate	VV	instigate
anymore	RB	anymore
and	CC	and
this	DT	this
is	VBZ	be
the	DT	the
purpose	NN	purpose
of	IN	of
of	IN	of
that	DT	that
office	NN	office
as	RB	as
long	RB	long
as	IN	as
we	PP	we
are	VBP	be
keeping	VVG	keep
the	DT	the
communication	NN	communication
open	JJ	open
right	NN	right
now	RB	now
and	CC	and
focusing	VVG	focus
on	IN	on
putting	VVG	put
an	DT	an
end	NN	end
for	IN	for
this	DT	this
conflict	NN	conflict
and	CC	and
this	DT	this
is	VBZ	be
useful	JJ	useful
that	WDT	that
'	POS	'
s	NN	S
that	WDT	that
will	MD	will
remain	VV	remain
our	PP$	our
main	NN	main
focus	VV	focus
uh	UH	uh
these	DT	these
days	NNS	day
uh	UH	uh
uh	UH	uh
actually	RB	actually
uh	UH	uh
now	RB	now
our	PP$	our
key	JJ	key
uh	UH	uh
our	PP$	our
key	JJ	key
Focus	NP	Focus
for	IN	for
us	PP	us
in	IN	in
the	DT	the
state	NN	state
of	IN	of
qar	NN	qar
and	CC	and
I	PP	I
believe	VVP	believe
the	DT	the
United	NP	United
States	NPS	States
sharing	VVG	share
with	IN	with
us	PP	us
this	DT	this
objective	NN	objective
is	VBZ	be
how	WRB	how
to	TO	to
put	VV	put
an	DT	an
end	NN	end
for	IN	for
this	DT	this
conflict	NN	conflict
how	WRB	how
to	TO	to
deescalate	VV	deescalate
how	WRB	how
to	TO	to
create	VV	create
a	DT	a
humanitarian	JJ	humanitarian
Corridor	NP	Corridor
and	CC	and
how	WRB	how
uh	UH	uh
get	VV	get
the	DT	the
hostes	NNS	hostes
back	RB	back
safe	JJ	safe
Amara	NP	Amara
first	JJ	first
U	NP	U
the	DT	the
first	JJ	first
part	NN	part
of	IN	of
your	PP$	your
question	VV	question
uh	UH	uh
let	VV	let
me	PP	me
start	VV	start
by	IN	by
saying	VVG	say
and	CC	and
I	PP	I
mentioned	VVD	mention
this	DT	this
before	RB	before
but	CC	but
I	PP	I
want	VVP	want
to	TO	to
repeat	VV	repeat
it	PP	it
um	JJ	um
I	PP	I
really	RB	really
thank	VVP	thank
cutter	NN	cutter
for	IN	for
the	DT	the
work	NN	work
that	IN/that	that
they	PP	they
'	POS	'
re	NN	re
doing	VVG	do
to	TO	to
try	VV	try
to	TO	to
help	VV	help
secure	VV	secure
the	DT	the
release	NN	release
of	IN	of
uh	UH	uh
poses	VVZ	pose
um	NNS	um
this	DT	this
is	VBZ	be
something	NN	something
that	IN/that	that
we	PP	we
deeply	RB	deeply
appreciate	VVP	appreciate
I	PP	I
know	VVP	know
that	IN/that	that
other	JJ	other
countries	NNS	country
do	VVP	do
as	RB	as
well	RB	well
and	CC	and
it	PP	it
'	POS	'
s	JJ	s
something	NN	something
that	IN/that	that
we	PP	we
'	POS	'
re	NN	re
actively	RB	actively
pursuing	VVG	pursue
um	JJ	um
I	PP	I
'	''	'
ve	RB	ve
also	RB	also
been	VBN	be
making	VVG	make
a	DT	a
clear	JJ	clear
in	IN	in
all	DT	all
of	IN	of
my	PP$	my
conversations	NNS	conversation
uh	UH	uh
throughout	IN	throughout
this	DT	this
trip	NN	trip
that	IN/that	that
there	EX	there
can	MD	can
be	VB	be
no	DT	no
more	JJR	more
business	NN	business
as	IN	as
usual	JJ	usual
with	IN	with
a	DT	a
moss	NN	moss
murdering	VVG	murder
babies	NNS	baby
burning	VVG	burn
families	NNS	family
to	TO	to
death	NN	death
taking	VVG	take
little	JJ	little
children	NNS	child
as	IN	as
hostages	NNS	hostage
these	DT	these
are	VBP	be
unconscionable	JJ	unconscionable
acts	NNS	act
of	IN	of
brutality	NN	brutality
every	DT	every
country	NN	country
in	IN	in
our	PP$	our
judgment	NN	judgment
needs	VVZ	need
to	TO	to
condemn	VV	condemn
these	DT	these
actions	NNS	action
needs	VVZ	need
to	TO	to
hold	VV	hold
them	PP	them
accountable	JJ	accountable
and	CC	and
we	PP	we
will	MD	will
continue	VV	continue
to	TO	to
make	VV	make
that	DT	that
clear	JJ	clear
when	WRB	when
it	PP	it
comes	VVZ	come
to	TO	to
providing	VVG	provide
for	IN	for
civilians	NNS	civilian
in	IN	in
uh	UH	uh
in	IN	in
Gaza	NP	Gaza
both	CC	both
um	NNS	um
ensuring	VVG	ensure
that	IN/that	that
they	PP	they
can	MD	can
be	VB	be
out	RP	out
of	IN	of
Harm	NP	Harm
'	POS	'
s	NN	S
Way	NN	way
and	CC	and
that	IN/that	that
they	PP	they
can	MD	can
have	VH	have
access	NN	access
to	TO	to
the	DT	the
uh	UH	uh
support	NN	support
that	IN/that	that
they	PP	they
need	VVP	need
the	DT	the
humanitarian	JJ	humanitarian
assistance	NN	assistance
the	DT	the
food	NN	food
the	DT	the
medicine	NN	medicine
the	DT	the
water	NN	water
our	PP$	our
Focus	NP	Focus
now	RB	now
is	VBZ	be
on	IN	on
helping	VVG	help
to	TO	to
create	VV	create
safe	JJ	safe
zones	NNS	zone
and	CC	and
we	PP	we
'	POS	'
re	NN	re
doing	VVG	do
that	IN/that	that
with	IN	with
the	DT	the
uh	UH	uh
leading	VVG	lead
international	JJ	international
organizations	NNS	organization
we	PP	we
'	''	'
re	IN	re
doing	VVG	do
that	DT	that
uh	UH	uh
engaged	VVN	engage
with	IN	with
Israel	NP	Israel
and	CC	and
we	PP	we
'	POS	'
re	NN	re
working	VVG	work
with	IN	with
other	JJ	other
countries	NNS	country
to	TO	to
the	DT	the
to	TO	to
that	DT	that
end	NN	end
so	IN	so
that	DT	that
'	''	'
s	NN	S
where	WRB	where
our	PP$	our
focus	NN	focus
is	VBZ	be
we	PP	we
think	VVP	think
this	DT	this
is	VBZ	be
the	DT	the
best	JJS	good
way	NN	way
to	TO	to
make	VV	make
sure	JJ	sure
that	IN/that	that
um	JJ	um
civilians	NNS	civilian
who	WP	who
are	VBP	be
caught	VVN	catch
in	IN	in
a	DT	a
crossfire	NN	crossfire
of	IN	of
Hamas	NP	Hamas
is	VBZ	be
making	VVG	make
can	MD	can
be	VB	be
um	RB	um
safe	JJ	safe
and	CC	and
receive	VV	receive
the	DT	the
assistance	NN	assistance
they	PP	they
need	VVP	need
Bloomberg	NP	Bloomberg
Mr	NP	Mr
secretary	NN	secretary
I	PP	I
know	VVP	know
the	DT	the
situation	NN	situation
in	IN	in
Israel	NP	Israel
is	VBZ	be
highly	RB	highly
charged	VVN	charge
and	CC	and
very	RB	very
fluid	JJ	fluid
but	CC	but
are	VBP	be
you	PP	you
worried	VVN	worry
about	IN	about
the	DT	the
medium	NN	medium
and	CC	and
long	JJ	long
long	JJ	long
-	NN	-
term	NN	term
consequences	NNS	consequence
of	IN	of
what	WP	what
'	POS	'
s	NNS	s
unfolding	VVG	unfold
in	IN	in
Gaza	NP	Gaza
are	VBP	be
you	PP	you
worried	JJ	worried
that	IN/that	that
Israel	NP	Israel
may	MD	may
be	VB	be
simply	RB	simply
retaliating	VVG	retaliate
in	IN	in
a	DT	a
fury	NN	fury
because	IN	because
of	IN	of
the	DT	the
horrendous	JJ	horrendous
nature	NN	nature
of	IN	of
these	DT	these
attacks	NNS	attack
and	CC	and
might	MD	might
not	RB	not
have	VH	have
a	DT	a
medium	NN	medium
or	CC	or
long	JJ	long
-	NN	-
term	NN	term
plan	NN	plan
and	CC	and
secondly	RB	secondly
I	NP	I
'	POS	'
m	NN	m
wondering	VVG	wonder
how	WRB	how
worried	JJ	worried
are	VBP	be
you	PP	you
about	IN	about
a	DT	a
second	JJ	second
front	NN	front
in	IN	in
this	DT	this
war	NN	war
Iran	NP	Iran
and	CC	and
Hezbollah	NP	Hezbollah
have	VHP	have
already	RB	already
made	VVN	make
threats	NNS	threat
of	IN	of
opening	VVG	open
this	DT	this
new	JJ	new
front	NN	front
if	IN	if
attacks	NNS	attack
on	IN	on
civilians	NNS	civilian
and	CC	and
the	DT	the
or	CC	or
an	DT	an
Israeli	JJ	Israeli
blockade	NN	blockade
of	IN	of
Gaza	NP	Gaza
continues	VVZ	continue
um	NNS	um
what	WP	what
would	MD	would
the	DT	the
US	NP	US
response	NN	response
be	VB	be
if	IN	if
Hezbollah	NP	Hezbollah
ramps	VVZ	ramp
up	RP	up
its	PP$	its
own	JJ	own
attacks	NNS	attack
for	IN	for
instance	NN	instance
in	IN	in
response	NN	response
to	TO	to
a	DT	a
ground	NN	ground
Invasion	NN	invasion
uh	UH	uh
and	CC	and
shik	NP	Shik
Muhammad	NP	Muhammad
the	DT	the
US	NP	US
and	CC	and
Israel	NP	Israel
are	VBP	be
both	DT	both
struggling	VVG	struggle
with	IN	with
this	DT	this
tragic	JJ	tragic
and	CC	and
fluid	JJ	fluid
hostage	NN	hostage
situation	NN	situation
that	IN/that	that
that	WDT	that
the	DT	the
secretary	NN	secretary
was	VBD	be
talking	VVG	talk
about	RB	about
and	CC	and
have	VHP	have
looked	VVN	look
for	IN	for
cutter	NN	cutter
to	TO	to
help	VV	help
uh	UH	uh
navigate	VV	navigate
it	PP	it
can	MD	can
you	PP	you
tell	VV	tell
us	PP	us
about	IN	about
your	PP$	your
engagements	NNS	engagement
with	IN	with
Hamas	NNS	Hamas
and	CC	and
are	VBP	be
you	PP	you
optimistic	JJ	optimistic
about	IN	about
getting	VVG	get
these	DT	these
people	NNS	people
back	RB	back
alive	RB	alive
given	VVN	give
reports	NNS	report
that	IN/that	that
some	DT	some
of	IN	of
them	PP	them
may	MD	may
have	VH	have
already	RB	already
died	VVN	die
in	IN	in
Israeli	JJ	Israeli
strikes	NNS	strike
on	IN	on
Gaza	NP	Gaza
and	CC	and
secondly	RB	secondly
there	EX	there
have	VHP	have
been	VBN	be
rising	VVG	rise
criticism	NN	criticism
and	CC	and
protests	NNS	protest
across	IN	across
the	DT	the
Arab	JJ	Arab
world	NN	world
uh	UH	uh
as	IN	as
isra	NN	isra
as	IN	as
as	IN	as
Israel	NP	Israel
'	POS	'
s	NN	S
retaliation	NN	retaliation
continues	VVZ	continue
what	WP	what
'	POS	'
s	VVG	s
your	PP$	your
view	NN	view
of	IN	of
how	WRB	how
Israel	NP	Israel
is	VBZ	be
conducting	VVG	conduct
its	PP$	its
military	JJ	military
response	NN	response
and	CC	and
are	VBP	be
you	PP	you
worried	VVN	worry
about	IN	about
the	DT	the
potential	NN	potential
are	VBP	be
you	PP	you
also	RB	also
worried	VVD	worry
about	IN	about
the	DT	the
potential	NN	potential
for	IN	for
medium	NN	medium
and	CC	and
long	JJ	long
-	NN	-
term	NN	term
consequences	NNS	consequence
of	IN	of
what	WP	what
'	POS	'
s	NN	S
Happening	NN	happening
thank	VVP	thank
you	PP	you
um	JJ	um
Ian	NP	Ian
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
first	JJ	first
part	NN	part
of	IN	of
the	DT	the
question	VV	question
uh	UH	uh
no	UH	no
country	NN	country
no	DT	no
country	NN	country
can	MD	can
tolerate	VV	tolerate
having	VHG	have
terrorist	JJ	terrorist
group	NN	group
come	VVN	come
in	IN	in
Slaughter	NP	Slaughter
its	PP$	its
people	NNS	people
in	IN	in
the	DT	the
most	RBS	most
unconscionable	JJ	unconscionable
ways	NNS	way
and	CC	and
live	VV	live
like	VV	like
that	IN/that	that
what	WP	what
Israel	NP	Israel
is	VBZ	be
doing	VVG	do
is	VBZ	be
not	RB	not
retaliation	NN	retaliation
what	WP	what
Israel	NP	Israel
is	VBZ	be
doing	VVG	do
is	VBZ	be
defending	VVG	defend
the	DT	the
lives	NNS	life
of	IN	of
its	PP$	its
people	NNS	people
and	CC	and
as	IN	as
I	PP	I
said	VVD	say
trying	VVG	try
to	TO	to
make	VV	make
sure	JJ	sure
that	IN/that	that
this	DT	this
cannot	MD	can
happen	VV	happen
again	RB	again
and	CC	and
I	PP	I
think	VVP	think
any	DT	any
country	NN	country
faced	VVN	face
with	IN	with
what	WP	what
Israel	NP	Israel
has	VHZ	have
uh	UH	uh
has	VHZ	have
suffered	VVN	suffer
uh	UH	uh
would	MD	would
likely	RB	likely
do	VV	do
the	DT	the
same	JJ	same
thing	NN	thing
imagine	VV	imagine
if	IN	if
this	DT	this
had	VHD	have
happened	VVN	happen
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
so	IN	so
that	DT	that
'	''	'
s	NN	S
what	WP	what
is	VBZ	be
happening	VVG	happen
of	IN	of
course	NN	course
you	PP	you
'	''	'
re	IN	re
uh	UH	uh
it	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
think	VV	think
about	IN	about
uh	UH	uh
as	RB	as
one	PP	one
might	MD	might
put	VV	put
it	PP	it
uh	UH	uh
the	DT	the
day	NN	day
after	IN	after
and	CC	and
where	WRB	where
this	DT	this
goes	VVZ	go
and	CC	and
I	PP	I
believe	VVP	believe
that	WDT	that
is	VBZ	be
very	RB	very
much	RB	much
a	DT	a
part	NN	part
of	IN	of
uh	UH	uh
Israel	NP	Israel
'	POS	'
s	NNS	s
thinking	VVG	think
as	RB	as
well	RB	well
as	IN	as
our	PP$	our
own	JJ	own
and	CC	and
the	DT	the
thinking	NN	thinking
of	IN	of
many	JJ	many
other	JJ	other
countries	NNS	country
in	IN	in
the	DT	the
region	NN	region
because	IN	because
one	CD	one
thing	NN	thing
is	VBZ	be
for	IN	for
sure	JJ	sure
uh	UH	uh
we	PP	we
can	MD	can
'	''	'
t	NN	t
go	VVP	go
back	RB	back
back	VV	back
to	TO	to
the	DT	the
status	NN	status
quo	NN	quo
that	WDT	that
allowed	VVD	allow
this	DT	this
to	TO	to
happen	VV	happen
in	IN	in
the	DT	the
first	JJ	first
place	NN	place
so	IN	so
that	WDT	that
has	VHZ	have
to	TO	to
be	VB	be
part	NN	part
of	IN	of
the	DT	the
the	DT	the
thinking	VVG	think
and	CC	and
and	CC	and
and	CC	and
it	PP	it
is	VBZ	be
but	CC	but
the	DT	the
immediate	JJ	immediate
Focus	NP	Focus
again	RB	again
is	VBZ	be
on	IN	on
making	VVG	make
sure	JJ	sure
that	IN/that	that
uh	UH	uh
Israelis	NPS	Israelis
are	VBP	be
protected	VVN	protect
defended	VVN	defend
and	CC	and
that	IN/that	that
again	RB	again
this	DT	this
um	NNS	um
can	MD	can
'	''	'
t	NN	t
be	VB	be
allowed	VVN	allow
to	TO	to
be	VB	be
repeated	VVN	repeat
with	IN	with
regard	NN	regard
to	TO	to
uh	UH	uh
a	DT	a
second	JJ	second
front	NN	front
you	PP	you
put	VVP	put
it	PP	it
yes	RB	yes
this	DT	this
is	VBZ	be
something	NN	something
that	RB	that
'	POS	'
s	NN	S
that	IN/that	that
we	PP	we
'	POS	'
re	NN	re
very	RB	very
focused	VVD	focus
on	IN	on
we	PP	we
have	VHP	have
been	VBN	be
from	IN	from
day	NN	day
one	CD	one
we	PP	we
want	VVP	want
to	TO	to
make	VV	make
sure	RB	sure
that	WDT	that
um	NN	um
no	DT	no
other	JJ	other
country	NN	country
or	CC	or
entity	NN	entity
TR	NP	TR
to	TO	to
take	VV	take
advantage	NN	advantage
of	IN	of
the	DT	the
situation	NN	situation
president	NN	president
'	POS	'
s	RB	s
been	VBN	be
very	RB	very
very	RB	very
clear	JJ	clear
about	IN	about
that	DT	that
um	NNS	um
he	PP	he
uh	UH	uh
said	VVD	say
very	RB	very
starkly	RB	starkly
that	IN/that	that
any	DT	any
state	NN	state
or	CC	or
non	JJ	non
-	NN	-
state	NN	state
actor	NN	actor
considering	VVG	consider
that	IN/that	that
should	MD	should
not	RB	not
don	VV	don
'	''	'
t	NN	t
do	VVP	do
it	PP	it
and	CC	and
he	PP	he
'	POS	'
s	NN	S
backed	VVD	back
that	IN/that	that
up	RB	up
in	IN	in
a	DT	a
number	NN	number
of	IN	of
ways	NNS	way
including	VVG	include
as	IN	as
I	PP	I
'	POS	'
ve	NN	ve
mentioned	VVD	mention
the	DT	the
other	JJ	other
day	NN	day
and	CC	and
is	VBZ	be
is	VBZ	be
known	VVN	know
deploying	VVG	deploy
our	PP$	our
largest	JJS	large
aircraft	NN	aircraft
carrier	NN	carrier
battle	NN	battle
group	VV	group
uh	UH	uh
to	TO	to
the	DT	the
Eastern	NP	Eastern
Mediterranean	NP	Mediterranean
um	NNS	um
so	IN	so
that	DT	that
'	''	'
s	NNS	s
clearly	RB	clearly
designed	VVN	design
to	TO	to
help	VV	help
ensure	VV	ensure
that	DT	that
uh	UH	uh
anyone	NN	anyone
contemplating	VVG	contemplate
getting	VVG	get
engaged	VVN	engage
uh	UH	uh
doesn	NN	doesn
'	POS	'
t	NN	t
do	VVP	do
it	PP	it
uh	UH	uh
but	CC	but
beyond	IN	beyond
that	IN/that	that
a	DT	a
big	JJ	big
part	NN	part
of	IN	of
my	PP$	my
own	JJ	own
conversations	NNS	conversation
here	RB	here
throughout	IN	throughout
this	DT	this
trip	VV	trip
uh	UH	uh
including	VVG	include
today	NN	today
uh	UH	uh
following	VVG	follow
up	RP	up
the	DT	the
next	JJ	next
couple	NN	couple
of	IN	of
days	NNS	day
is	VBZ	be
working	VVG	work
with	IN	with
other	JJ	other
countries	NNS	country
to	TO	to
make	VV	make
sure	JJ	sure
that	IN/that	that
they	PP	they
'	''	'
re	IN	re
using	VVG	use
their	PP$	their
own	JJ	own
contacts	NNS	contact
their	PP$	their
own	JJ	own
um	NNS	um
influence	VVP	influence
their	PP$	their
own	JJ	own
relationship	NN	relationship
to	TO	to
make	VV	make
that	DT	that
case	NN	case
that	WDT	that
uh	UH	uh
no	UH	no
one	PP	one
else	RB	else
should	MD	should
be	VB	be
um	VVG	um
uh	UH	uh
taking	VVG	take
this	DT	this
moment	NN	moment
choose	VVP	choose
to	TO	to
create	VV	create
more	RBR	more
trouble	JJ	trouble
uh	UH	uh
in	IN	in
some	DT	some
other	JJ	other
place	NN	place
I	PP	I
should	MD	should
mention	VV	mention
as	RB	as
well	RB	well
that	IN/that	that
that	DT	that
earlier	JJR	early
today	NN	today
I	PP	I
uh	UH	uh
had	VHD	have
a	DT	a
very	RB	very
good	JJ	good
conversation	NN	conversation
with	IN	with
uh	UH	uh
president	NN	president
abas	NNS	aba
and	CC	and
the	DT	the
Palestinian	NP	Palestinian
Authority	NP	Authority
and	CC	and
among	IN	among
other	JJ	other
things	NNS	thing
the	DT	the
Palestinian	NP	Palestinian
Authority	NP	Authority
is	VBZ	be
um	RB	um
acting	VVG	act
effectively	RB	effectively
to	TO	to
um	RB	um
try	VV	try
to	TO	to
ensure	VV	ensure
that	IN/that	that
there	EX	there
is	VBZ	be
security	NN	security
and	CC	and
stability	NN	stability
in	IN	in
the	DT	the
way	NN	way
Bank	NP	Bank
uh	UH	uh
something	NN	something
that	WDT	that
is	VBZ	be
very	RB	very
much	RB	much
appreciated	VVN	appreciate
and	CC	and
uh	UH	uh
they	PP	they
are	VBP	be
uh	UH	uh
working	VVG	work
as	IN	as
they	PP	they
'	POS	'
ve	NNS	ve
done	VVN	do
in	IN	in
the	DT	the
past	NN	past
with	IN	with
Israel	NP	Israel
to	TO	to
that	DT	that
effect	NN	effect
so	RB	so
in	IN	in
in	IN	in
each	DT	each
of	IN	of
these	DT	these
areas	NNS	area
yes	RB	yes
this	DT	this
is	VBZ	be
a	DT	a
this	DT	this
is	VBZ	be
a	DT	a
focus	NN	focus
and	CC	and
it	PP	it
'	POS	'
s	NN	S
very	RB	very
important	JJ	important
that	IN/that	that
this	DT	this
not	RB	not
expand	VV	expand
to	TO	to
other	JJ	other
places	NNS	place
regarding	VVG	regard
uh	UH	uh
your	PP$	your
question	NN	question
about	IN	about
uh	UH	uh
the	DT	the
progress	NN	progress
on	IN	on
on	IN	on
the	DT	the
host	NN	host
is	VBZ	be
actually	RB	actually
it	PP	it
'	POS	'
s	NN	S
very	RB	very
early	JJ	early
to	TO	to
judge	VV	judge
uh	UH	uh
with	IN	with
the	DT	the
intensity	NN	intensity
of	IN	of
the	DT	the
of	IN	of
the	DT	the
war	NN	war
right	RB	right
now	RB	now
how	WRB	how
how	WRB	how
hopeful	JJ	hopeful
we	PP	we
are	VBP	be
but	CC	but
we	PP	we
we	PP	we
have	VHP	have
we	PP	we
always	RB	always
hopeful	JJ	hopeful
in	IN	in
order	NN	order
to	TO	to
get	VV	get
those	DT	those
hostages	NNS	hostage
back	RB	back
I	PP	I
think	VVP	think
that	IN/that	that
uh	UH	uh
uh	UH	uh
the	DT	the
progress	NN	progress
will	MD	will
be	VB	be
determined	VVN	determine
in	IN	in
the	DT	the
next	JJ	next
few	JJ	few
days	NNS	day
hopefully	RB	hopefully
and	CC	and
we	PP	we
will	MD	will
see	VV	see
if	IN	if
there	EX	there
will	MD	will
be	VB	be
a	DT	a
positive	JJ	positive
Prospect	NP	Prospect
for	IN	for
that	WDT	that
but	CC	but
we	PP	we
are	VBP	be
doing	VVG	do
our	PP$	our
best	JJS	good
our	PP$	our
partners	NNS	partner
are	VBP	be
doing	VVG	do
their	PP$	their
