while	IN	while
them	PP	them
the	DT	the
hudis	NNS	hudis
are	VBP	be
said	VVN	say
to	TO	to
be	VB	be
another	DT	another
how	WRB	how
much	JJ	much
of	IN	of
this	DT	this
do	VVP	do
you	PP	you
think	VVP	think
this	DT	this
plan	NN	plan
to	TO	to
expand	VV	expand
the	DT	the
naval	JJ	naval
presence	NN	presence
the	DT	the
multinational	JJ	multinational
Naval	NP	Naval
presence	NN	presence
in	IN	in
this	DT	this
particular	JJ	particular
region	NN	region
could	MD	could
actually	RB	actually
raise	VV	raise
tensions	NNS	tension
with	IN	with
Iran	NP	Iran
it	PP	it
could	MD	could
and	CC	and
it	PP	it
could	MD	could
further	RBR	further
destabilize	VV	destabilize
the	DT	the
region	NN	region
the	DT	the
Americans	NPS	Americans
believe	VVP	believe
that	IN/that	that
they	PP	they
can	MD	can
replicate	VV	replicate
what	WP	what
they	PP	they
did	VVD	do
in	IN	in
2008	CD	@card@
by	IN	by
establishing	VVG	establish
the	DT	the
naval	JJ	naval
task	NN	task
force	NN	force
that	WDT	that
was	VBD	be
combating	VVG	combat
Somali	JJ	Somali
pirates	NNS	pirate
but	CC	but
this	DT	this
is	VBZ	be
different	JJ	different
political	JJ	political
landscape	NN	landscape
although	IN	although
there	EX	there
'	''	'
s	VVG	s
a	DT	a
general	JJ	general
perception	NN	perception
that	IN/that	that
the	DT	the
hthis	NNS	hthis
are	VBP	be
backed	VVN	back
by	IN	by
Iran	NP	Iran
but	CC	but
also	RB	also
there	EX	there
was	VBD	be
always	RB	always
this	DT	this
consensus	NN	consensus
that	IN/that	that
you	PP	you
you	PP	you
'	POS	'
d	NN	d
better	RBR	well
have	VH	have
the	DT	the
huis	NNS	huis
control	VVP	control
the	DT	the
northern	JJ	northern
part	NN	part
of	IN	of
the	DT	the
country	NN	country
instead	RB	instead
you	PP	you
will	MD	will
have	VH	have
alqa	NN	alqa
or	CC	or
other	JJ	other
ofs	NNS	ofs
take	VVP	take
over	IN	over
which	WDT	which
could	MD	could
just	RB	just
lead	VV	lead
to	TO	to
further	JJR	further
instability	NN	instability
just	RB	just
before	IN	before
October	NP	October
the	DT	the
7th	JJ	7th
the	DT	the
Saudis	NP	Saudis
were	VBD	be
on	IN	on
the	DT	the
verge	NN	verge
of	IN	of
signing	VVG	sign
a	DT	a
breakthrough	NN	breakthrough
deal	NN	deal
with	IN	with
the	DT	the
hthy	NN	hthy
that	WDT	that
could	MD	could
put	VV	put
an	DT	an
end	NN	end
to	TO	to
the	DT	the
conflict	NN	conflict
in	IN	in
the	DT	the
region	NN	region
it	PP	it
was	VBD	be
sheld	JJ	sheld
they	PP	they
were	VBD	be
waiting	VVG	wait
to	TO	to
see	VV	see
what	WP	what
happens	VVZ	happen
in	IN	in
the	DT	the
upcoming	JJ	upcoming
weeks	NNS	week
I	PP	I
don	VVP	don
'	''	'
t	NN	t
think	VVP	think
the	DT	the
Saudis	NP	Saudis
are	VBP	be
willing	JJ	willing
to	TO	to
see	VV	see
this	DT	this
further	RBR	further
escalate	VV	escalate
into	IN	into
a	DT	a
confrontation	NN	confrontation
if	IN	if
the	DT	the
Americans	NPS	Americans
decide	VVP	decide
tomorrow	NN	tomorrow
they	PP	they
have	VHP	have
targets	NNS	target
they	PP	they
will	MD	will
start	VV	start
stri	NNS	stri
striking	JJ	striking
in	IN	in
Yemen	NP	Yemen
the	DT	the
huis	NNS	huis
will	MD	will
definitely	RB	definitely
have	VH	have
to	TO	to
retaliate	VV	retaliate
retaliation	NN	retaliation
will	MD	will
be	VB	be
creating	VVG	create
more	RBR	more
upset	JJ	upset
for	IN	for
the	DT	the
Saudis	NP	Saudis
in	IN	in
particular	JJ	particular
so	IN	so
I	PP	I
don	VVP	don
'	''	'
t	NN	t
see	VV	see
the	DT	the
Saudis	NP	Saudis
willing	JJ	willing
to	TO	to
move	VV	move
forward	RB	forward
will	MD	will
you	PP	you
be	VB	be
able	JJ	able
to	TO	to
have	VH	have
Arab	JJ	Arab
and	CC	and
Muslim	JJ	Muslim
countries	NNS	country
joining	VVG	join
this	DT	this
Naval	NP	Naval
task	NN	task
force	NN	force
that	WDT	that
is	VBZ	be
going	VVG	go
to	TO	to
Target	NP	Target
a	DT	a
Muslim	JJ	Muslim
country	NN	country
I	PP	I
have	VHP	have
my	PP$	my
own	JJ	own
personal	JJ	personal
doubts	NNS	doubt
about	IN	about
it	PP	it
so	IN	so
it	PP	it
'	POS	'
s	NNS	s
going	VVG	go
to	TO	to
be	VB	be
an	DT	an
extremely	RB	extremely
delicate	JJ	delicate
F	NN	F
line	NN	line
that	IN/that	that
the	DT	the
Americans	NPS	Americans
will	MD	will
have	VH	have
to	TO	to
walk	VV	walk
in	IN	in
the	DT	the
upcoming	JJ	upcoming
weeks	NNS	week
to	TO	to
convince	VV	convince
many	JJ	many
people	NNS	people
to	TO	to
join	VV	join
this	DT	this
task	NN	task
force	NN	force
kashm	NN	kashm
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
indeed	RB	indeed
hasham	JJ	hasham
aabar	NN	aabar
bringing	VVG	bring
us	PP	us
up	RP	up
to	TO	to
date	NN	date
and	CC	and
giving	VVG	give
us	PP	us
that	DT	that
analysis	NN	analysis
there	RB	there
thank	VVP	thank
you	PP	you
