welcome	JJ	welcome
devastated	VVN	devastate
the	DT	the
the	DT	the
family	NN	family
members	NNS	member
they	PP	they
'	''	'
re	IN	re
weeping	VVG	weep
they	PP	they
'	POS	'
re	NN	re
crying	VVG	cry
the	DT	the
little	JJ	little
kids	NNS	kid
are	VBP	be
terrified	VVN	terrify
they	PP	they
can	MD	can
sense	VV	sense
that	IN/that	that
because	IN	because
we	PP	we
also	RB	also
have	VHP	have
relatives	NNS	relative
Sheltering	VVG	shelter
there	RB	there
we	PP	we
are	VBP	be
also	RB	also
have	VHP	have
we	PP	we
also	RB	also
have	VHP	have
neighbors	NNS	neighbor
Sheltering	VVG	shelter
there	RB	there
there	RB	there
from	IN	from
Sha	NP	Sha
we	PP	we
also	RB	also
have	VHP	have
relatives	NNS	relative
who	WP	who
are	VBP	be
injured	VVN	injure
and	CC	and
inside	RB	inside
of	IN	of
the	DT	the
hospital	NN	hospital
and	CC	and
we	PP	we
we	PP	we
can	MD	can
'	''	'
t	NN	t
uh	UH	uh
uh	UH	uh
get	VV	get
hold	NN	hold
of	IN	of
any	DT	any
of	IN	of
those	DT	those
people	NNS	people
to	TO	to
make	VV	make
sure	JJ	sure
that	IN/that	that
they	PP	they
are	VBP	be
doing	VVG	do
okay	JJ	okay
we	PP	we
can	MD	can
'	''	'
t	NN	t
go	VV	go
out	IN	out
we	PP	we
can	MD	can
'	''	'
t	NN	t
reach	VV	reach
the	DT	the
hospital	NN	hospital
because	IN	because
it	PP	it
'	POS	'
s	NN	S
also	RB	also
dangerous	JJ	dangerous
because	IN	because
the	DT	the
bombing	NN	bombing
after	IN	after
the	DT	the
mass	NN	mass
did	VVD	do
not	RB	not
also	RB	also
stop	VV	stop
Israel	NP	Israel
several	JJ	several
areas	NNS	area
so	IN	so
this	DT	this
is	VBZ	be
devastating	JJ	devastating
not	RB	not
only	RB	only
to	TO	to
me	PP	me
because	IN	because
I	PP	I
live	VVP	live
in	IN	in
Al	NP	Al
because	IN	because
you	PP	you
have	VHP	have
fames	NNS	fame
and	CC	and
friends	NNS	friend
but	CC	but
to	TO	to
every	DT	every
Palestinian	NN	Palestinian
every	DT	every
Pro	NP	Pro
Palestinian	JJ	Palestinian
social	JJ	social
media	NNS	medium
is	VBZ	be
is	VBZ	be
is	VBZ	be
is	VBZ	be
is	VBZ	be
very	RB	very
angry	JJ	angry
hopefully	RB	hopefully
this	DT	this
is	VBZ	be
going	VVG	go
to	TO	to
uh	UH	uh
uh	UH	uh
uh	UH	uh
uh	UH	uh
put	VV	put
more	JJR	more
pressure	NN	pressure
on	IN	on
on	IN	on
America	NP	America
that	WDT	that
is	VBZ	be
sending	VVG	send
arms	NNS	arm
sending	VVG	send
weapons	NNS	weapon
on	IN	on
the	DT	the
European	JJ	European
Union	NN	union
that	WDT	that
is	VBZ	be
aiding	VVG	aid
and	CC	and
aiting	VVG	aiting
the	DT	the
Israeli	JJ	Israeli
genocidal	JJ	genocidal
regime	NN	regime
that	WDT	that
is	VBZ	be
Exterminating	VVG	exterminate
Palestinians	NPS	Palestinians
reat	NNS	reat
while	IN	while
we	PP	we
'	POS	'
re	NN	re
speaking	VVG	speak
to	TO	to
you	PP	you
I	PP	I
just	RB	just
want	VVP	want
to	TO	to
explain	VV	explain
that	IN/that	that
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
seeing	VVG	see
some	DT	some
Vision	NP	Vision
Live	NP	Live
Vision	NP	Vision
coming	VVG	come
from	IN	from
rala	NNS	rala
what	WP	what
we	PP	we
do	VVP	do
understand	VV	understand
was	VBD	be
that	IN/that	that
hundreds	NNS	hundred
of	IN	of
Palestinians	NPS	Palestinians
had	VHD	have
come	VVN	come
out	RP	out
in	IN	in
support	NN	support
of	IN	of
Gaza	NP	Gaza
uh	UH	uh
and	CC	and
against	IN	against
the	DT	the
Israeli	JJ	Israeli
War	NN	war
if	IN	if
you	PP	you
will	MD	will
um	NN	um
is	VBZ	be
it	PP	it
somewhat	RB	somewhat
comforting	JJ	comforting
to	TO	to
know	VV	know
that	IN/that	that
people	NNS	people
are	VBP	be
coming	VVG	come
out	RP	out
in	IN	in
force	NN	force
albeit	IN	albeit
they	PP	they
are	VBP	be
being	VBG	be
met	VVN	meet
by	IN	by
Security	NP	Security
Forces	NP	Forces
that	WDT	that
'	POS	'
s	NN	S
that	RB	that
'	POS	'
s	NN	S
a	DT	a
a	DT	a
really	RB	really
really	RB	really
disheartening	VVG	dishearten
scene	NN	scene
but	CC	but
it	PP	it
'	POS	'
s	NN	S
good	JJ	good
that	IN/that	that
the	DT	the
Palestinian	JJ	Palestinian
authori	NN	authori
is	VBZ	be
also	RB	also
uh	UH	uh
pushing	VVG	push
to	TO	to
I	PP	I
I	PP	I
heard	VVD	hear
you	PP	you
just	RB	just
reporting	VVG	report
that	DT	that
abas	NNS	aba
is	VBZ	be
refusing	VVG	refuse
to	TO	to
to	TO	to
meet	VV	meet
with	IN	with
uh	UH	uh
with	IN	with
with	IN	with
with	IN	with
Biden	NP	Biden
uh	UH	uh
this	DT	this
is	VBZ	be
good	RB	good
hopefully	RB	hopefully
the	DT	the
PA	NN	pa
security	NN	security
forces	NNS	force
would	MD	would
stop	VV	stop
Palestinian	JJ	Palestinian
protesters	NNS	protester
and	CC	and
stop	VV	stop
attacking	VVG	attack
Palestinian	JJ	Palestinian
protest	NN	protest
or	CC	or
harassing	VVG	harass
Palestinian	JJ	Palestinian
resistance	NN	resistance
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
what	WP	what
what	WP	what
'	POS	'
s	NNS	s
happening	VVG	happen
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
is	VBZ	be
an	DT	an
extension	NN	extension
to	TO	to
what	WP	what
'	POS	'
s	NNS	s
happening	VVG	happen
in	IN	in
Gaza	NP	Gaza
we	PP	we
speak	VVP	speak
about	RB	about
more	JJR	more
than	IN	than
60	CD	@card@
Palestinians	NPS	Palestinians
killed	VVN	kill
in	RP	in
in	IN	in
in	IN	in
10	CD	@card@
days	NNS	day
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
because	IN	because
we	PP	we
are	VBP	be
a	DT	a
whole	JJ	whole
people	NNS	people
we	PP	we
are	VBP	be
united	VVN	unite
together	RB	together
they	PP	they
'	POS	'
re	NN	re
not	RB	not
in	IN	in
solidarity	NN	solidarity
with	IN	with
us	PP	us
they	PP	they
are	VBP	be
part	NN	part
of	IN	of
us	PP	us
and	CC	and
we	PP	we
are	VBP	be
part	NN	part
of	IN	of
them	PP	them
reat	VVP	reat
we	PP	we
um	JJ	um
we	PP	we
'	''	'
ve	NNS	ve
seen	VVN	see
a	DT	a
humanitarian	JJ	humanitarian
catastrophe	NN	catastrophe
over	IN	over
the	DT	the
past	JJ	past
11	CD	@card@
days	NNS	day
was	VBD	be
there	RB	there
any	DT	any
sense	NN	sense
that	IN/that	that
it	PP	it
could	MD	could
get	VV	get
even	RB	even
worse	RBR	worse
I	PP	I
think	VVP	think
yeah	RB	yeah
it	PP	it
is	VBZ	be
it	PP	it
'	POS	'
s	NNS	s
going	VVG	go
to	TO	to
get	VV	get
worse	RBR	worse
what	WP	what
'	POS	'
s	NN	S
happening	NN	happening
is	VBZ	be
literally	RB	literally
Israel	NP	Israel
pushing	VVG	push
Palestinians	NNS	Palestinian
in	IN	in
hundreds	NNS	hundred
and	CC	and
thousands	NNS	thousand
of	IN	of
people	NNS	people
in	IN	in
tiny	JJ	tiny
small	JJ	small
places	NNS	place
all	RB	all
around	IN	around
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
Israel	NP	Israel
is	VBZ	be
targeting	VVG	target
those	DT	those
people	NNS	people
we	PP	we
speak	VVP	speak
about	RB	about
more	JJR	more
than	IN	than
3	CD	@card@
,	,	,
000	CD	@card@
now	RB	now
almost	RB	almost
4	CD	@card@
,	,	,
000	CD	@card@
Palestinians	NNS	Palestinian
killed	VVD	kill
we	PP	we
speak	VVP	speak
about	IN	about
1	CD	@card@
,	,	,
500	CD	@card@
Palestinian	JJ	Palestinian
children	NNS	child
and	CC	and
Israel	NP	Israel
continues	VVZ	continue
to	TO	to
bomb	VV	bomb
I	PP	I
'	POS	'
m	NN	m
telling	VVG	tell
you	PP	you
that	IN/that	that
I	PP	I
I	PP	I
could	MD	could
he	PP	he
some	DT	some
bombing	NN	bombing
after	IN	after
the	DT	the
this	DT	this
hideous	JJ	hideous
massacr	NN	massacr
with	IN	with
Palestinian	JJ	Palestinian
congregating	VVG	congregate
in	IN	in
areas	NNS	area
with	IN	with
Israel	NP	Israel
targeting	VVG	target
un	NN	un
schools	NNS	school
just	RB	just
this	DT	this
morning	NN	morning
six	CD	six
Palestinians	NNS	Palestinian
in	IN	in
in	IN	in
the	DT	the
middle	JJ	middle
area	NN	area
we	PP	we
were	VBD	be
killed	VVN	kill
in	IN	in
a	DT	a
un	NN	un
shelter	NN	shelter
six	CD	six
Palestinians	NNS	Palestinian
targeted	VVN	target
by	IN	by
by	IN	by
Israel	NP	Israel
so	CC	so
there	EX	there
is	VBZ	be
no	RB	no
no	RB	no
no	DT	no
one	CD	one
is	VBZ	be
safe	JJ	safe
no	DT	no
place	NN	place
is	VBZ	be
is	VBZ	be
safe	JJ	safe
not	RB	not
a	DT	a
hospital	NN	hospital
not	RB	not
a	DT	a
mall	NN	mall
not	RB	not
a	DT	a
church	NN	church
not	RB	not
even	RB	even
a	DT	a
shelter	NN	shelter
that	WDT	that
is	VBZ	be
uh	UH	uh
uh	UH	uh
providing	VVG	provide
refuge	NN	refuge
for	IN	for
for	IN	for
Palestinian	JJ	Palestinian
families	NNS	family
especially	RB	especially
the	DT	the
one	CD	one
inly	RB	inly
and	CC	and
women	NNS	woman
well	RB	well
we	PP	we
appreciate	VVP	appreciate
you	PP	you
speaking	VVG	speak
to	TO	to
us	PP	us
during	IN	during
what	WP	what
is	VBZ	be
a	DT	a
trying	VVG	try
time	NN	time
refat	NN	refat
Aller	NP	Aller
a	DT	a
resident	NN	resident
and	CC	and
editor	NN	editor
of	IN	of
Gaza	NP	Gaza
writes	VVZ	write
back	RB	back
